"","X","Y","Presence","Annual.Mean.Temperature","Mean.Diurnal.Range","Isothermality","Temperature.Seasonality","Max.Temperature.of.Warmest.Month","Min.Temperature.of.Coldest.Month","Temperature.Annual.Range","Mean.Temperature.of.Wettest.Quarter","Mean.Temperature.of.Driest.Quarter","Mean.Temperature.of.Warmest.Quarter","Mean.Temperature.of.Coldest.Quarter","Annual.Precipitation","Precipitation.of.Wettest.Month","Precipitation.of.Driest.Month","Precipitation.Seasonality","Precipitation.of.Wettest.Quarter","Precipitation.of.Driest.Quarter","Precipitation.of.Warmest.Quarter","Precipitation.of.Coldest.Quarter"
"73583",149.9302,-37.19079,1,148,75,45,3119,229,64,165,135,111,188,107,866,88,57,13,237,177,220,196
"73584",151.1749,-33.82643,1,173,94,47,3769,262,65,197,217,129,218,122,1298,154,61,27,436,220,368,305
"73585",149.8706,-37.17944,1,147,79,46,3221,231,60,171,133,109,188,105,892,90,59,13,244,184,224,205
"73586",149.9289,-37.19383,1,148,75,45,3119,229,64,165,135,111,188,107,866,88,57,13,237,177,220,196
"73587",144.2262,-37.07516,1,136,121,47,4627,282,27,255,85,195,195,77,617,72,33,24,198,106,112,190
"73588",144.3766,-37.23928,1,124,114,46,4435,264,21,243,75,181,181,68,823,100,42,29,274,128,128,272
"73589",139.4046,-34.86072,1,161,129,52,4163,297,52,245,132,212,214,108,301,33,15,25,95,50,51,91
"73590",146.3134,-41.26806,1,116,88,49,3103,212,33,179,76,156,156,76,1060,144,45,33,381,158,158,381
"73591",146.3,-41.2,1,123,87,49,3034,215,40,175,83,162,162,83,959,124,38,32,339,142,142,339
"73592",145.2636,-38.13477,1,143,94,47,3495,254,58,196,119,188,188,98,832,88,45,20,252,149,149,231
"73593",146.171,-37.17644,1,124,121,47,4606,270,17,253,73,182,182,65,1143,150,44,33,403,160,160,401
"73594",145.3427,-37.8975,1,128,100,47,3788,249,39,210,102,177,177,80,1180,124,62,19,348,209,209,322
"73595",145.2108,-37.63721,1,141,107,48,4004,267,45,222,114,192,192,90,807,81,48,18,236,150,150,205
"73596",145.2705,-37.70385,1,143,107,48,3949,267,47,220,116,193,193,92,816,84,48,18,240,150,150,209
"73597",144.2673,-37.38901,1,108,107,46,4273,244,12,232,60,163,163,54,1161,147,49,35,412,157,157,410
"73598",146.2,-38.2,1,135,110,50,3616,254,35,219,111,181,181,88,956,102,45,22,294,161,161,281
"73599",145.3937,-37.90681,1,129,101,47,3813,250,39,211,103,178,178,80,1177,120,60,19,350,205,205,327
"73600",145.0867,-37.49708,1,138,110,48,4189,268,39,229,110,192,192,85,759,76,47,17,224,143,143,200
"73601",145.1545,-37.47513,1,136,110,47,4210,267,37,230,108,190,190,82,829,86,49,18,248,150,150,226
"73602",147.8198,-37.78342,1,141,109,52,3469,249,41,208,155,185,185,96,771,82,41,16,233,157,157,183
"73603",145.2944,-37.85985,1,137,102,48,3796,258,46,212,111,186,186,88,1005,103,55,18,295,180,180,271
"73604",145.1567,-37.83115,1,144,102,48,3773,262,53,209,118,193,193,96,823,85,50,16,234,157,157,208
"73605",145.9395,-38.02727,1,131,110,49,3735,255,32,223,106,179,179,82,1112,120,51,21,347,191,191,304
"73606",145.1631,-37.83145,1,144,102,48,3773,262,53,209,118,193,193,96,823,85,50,16,234,157,157,208
"73607",145.1263,-37.80915,1,144,102,48,3773,262,53,209,118,193,193,96,823,85,50,16,234,157,157,208
"73608",144.6009,-37.49827,1,124,107,47,4130,254,27,227,95,177,177,72,828,92,49,20,261,152,152,236
"73609",145.3019,-37.78722,1,142,105,48,3865,265,48,217,116,192,192,92,899,92,52,19,266,159,159,239
"73610",146.0581,-38.02186,1,126,111,49,3760,251,26,225,102,174,174,77,1141,124,48,22,357,195,195,325
"73611",144.2279,-37.23371,1,128,117,47,4459,270,24,246,79,186,186,72,722,86,37,26,234,117,117,230
"73612",145.2346,-37.84472,1,144,102,48,3753,262,52,210,118,192,192,95,877,89,50,17,253,161,161,233
"73613",143.8041,-37.72197,1,121,106,48,3913,248,30,218,94,173,173,72,767,86,44,22,244,132,132,219
"73614",145.126,-38.37734,1,144,84,47,3236,244,66,178,107,186,186,102,807,89,40,25,253,136,136,245
"73615",145.046,-37.23042,1,137,116,47,4452,275,32,243,88,194,194,80,708,79,40,21,221,127,127,213
"73616",145.2911,-37.74785,1,144,106,48,3909,267,49,218,118,194,194,94,830,85,49,18,244,152,152,215
"73617",143.9287,-37.51395,1,116,108,47,4139,248,21,227,70,169,169,63,898,107,46,27,291,141,141,278
"73618",145.5631,-41.44939,1,85,81,48,2918,182,16,166,48,124,124,48,2092,255,83,33,727,279,279,727
"73619",145.2159,-37.83977,1,144,102,48,3753,262,52,210,118,192,192,95,877,89,50,17,253,161,161,233
"73620",145.312,-37.86058,1,137,102,48,3796,258,46,212,111,186,186,88,1005,103,55,18,295,180,180,271
"73621",145.1238,-38.03343,1,148,95,48,3537,258,61,197,123,193,193,102,718,76,43,18,212,135,135,186
"73622",149.1474,-37.567,1,145,90,48,3378,242,55,187,109,176,188,101,1010,104,64,16,296,199,203,283
"73623",146.1,-38.6,1,130,93,48,3262,235,44,191,88,172,172,88,1081,119,45,25,342,173,173,342
"73624",145.1333,-37.9664,1,147,97,48,3582,259,59,200,122,193,193,100,763,80,46,17,223,142,142,201
"73625",138.8,-35,1,142,114,50,3917,273,48,225,93,192,192,93,825,123,24,51,338,78,78,338
"73626",145.2546,-38.49738,1,142,85,48,3180,242,65,177,106,184,184,101,846,95,40,28,270,137,137,264
"73627",145.3153,-37.8612,1,137,102,48,3796,258,46,212,111,186,186,88,1005,103,55,18,295,180,180,271
"73628",144.3338,-37.24051,1,124,114,46,4442,265,22,243,75,181,181,68,820,100,41,29,273,127,127,272
"73629",145.3121,-37.86039,1,137,102,48,3796,258,46,212,111,186,186,88,1005,103,55,18,295,180,180,271
"73630",145.2137,-37.84244,1,144,102,48,3753,262,52,210,118,192,192,95,877,89,50,17,253,161,161,233
"73631",145.1758,-38.24523,1,144,90,47,3412,251,62,189,119,188,188,100,804,86,43,22,246,141,141,231
"73632",145.2838,-37.61705,1,139,109,48,4080,267,42,225,112,191,191,87,850,86,50,18,252,155,155,222
"73633",145.3493,-37.83522,1,122,99,46,3885,245,33,212,95,172,172,72,1310,140,68,20,388,228,228,363
"73634",144.5586,-37.44048,1,122,108,47,4162,253,24,229,75,175,175,69,873,100,50,22,277,153,153,261
"73635",145.5782,-38.12171,1,144,102,49,3576,260,52,208,119,190,190,97,888,93,47,20,272,155,155,241
"73636",145.3043,-37.85021,1,137,102,48,3796,258,46,212,111,186,186,88,1005,103,55,18,295,180,180,271
"73637",145.2577,-37.64485,1,140,108,48,3993,266,44,222,113,191,191,89,846,85,50,18,250,154,154,220
"73638",145.2019,-37.60004,1,143,108,48,4044,269,46,223,136,194,194,91,742,74,46,17,218,143,143,184
"73639",145.1631,-37.83135,1,144,102,48,3773,262,53,209,118,193,193,96,823,85,50,16,234,157,157,208
"73640",145.743,-38.634,1,139,89,48,3117,241,58,183,99,180,180,99,954,107,37,28,310,144,144,310
"73641",145.2921,-37.79373,1,142,104,48,3838,263,48,215,115,191,191,92,931,94,52,18,274,165,165,251
"73642",145.0508,-37.94549,1,146,97,48,3615,258,59,199,121,193,193,100,762,82,46,18,221,143,143,194
"73643",145.126,-38.3774,1,144,84,47,3236,244,66,178,107,186,186,102,807,89,40,25,253,136,136,245
"73644",145.2172,-37.83906,1,144,102,48,3753,262,52,210,118,192,192,95,877,89,50,17,253,161,161,233
"73645",145.2848,-37.74716,1,144,106,48,3909,267,49,218,118,194,194,94,830,85,49,18,244,152,152,215
"73646",143.5974,-38.33181,1,134,98,50,3422,245,49,196,95,179,179,90,849,100,35,29,280,126,126,279
"73647",145.2573,-37.65968,1,140,108,48,3993,266,44,222,113,191,191,89,846,85,50,18,250,154,154,220
"73648",145.2139,-37.83939,1,144,102,48,3753,262,52,210,118,192,192,95,877,89,50,17,253,161,161,233
"73649",143.5883,-38.33385,1,132,96,49,3377,242,48,194,89,176,176,89,902,108,36,30,302,132,132,302
"73650",143.587,-38.34929,1,132,96,49,3377,242,48,194,89,176,176,89,902,108,36,30,302,132,132,302
"73651",145.3446,-37.89948,1,128,100,47,3788,249,39,210,102,177,177,80,1180,124,62,19,348,209,209,322
"73652",143.3743,-37.95314,1,132,109,50,3778,258,40,218,106,182,182,84,600,68,31,22,189,101,101,173
"73653",145.213,-37.84363,1,144,102,48,3753,262,52,210,118,192,192,95,877,89,50,17,253,161,161,233
"73654",145.3283,-37.91467,1,136,101,48,3759,255,46,209,110,184,184,87,1027,106,55,18,302,184,184,277
"73655",149.9031,-37.2439,1,148,74,45,3124,229,65,164,135,111,188,107,867,87,59,12,238,182,216,200
"73656",146.9164,-41.33063,1,123,96,48,3316,231,34,197,80,166,166,80,895,120,40,32,313,135,135,313
"73657",145.2919,-37.7939,1,142,104,48,3838,263,48,215,115,191,191,92,931,94,52,18,274,165,165,251
"73658",145.7427,-38.63397,1,139,89,48,3117,241,58,183,99,180,180,99,954,107,37,28,310,144,144,310
"73659",145.3283,-37.91464,1,136,101,48,3759,255,46,209,110,184,184,87,1027,106,55,18,302,184,184,277
"73660",145.1943,-37.91085,1,144,100,48,3694,260,54,206,118,191,191,96,850,88,50,17,246,158,158,222
"73661",149.9117,-37.1715,1,146,77,45,3170,229,60,169,132,108,186,104,896,90,59,13,246,184,227,205
"73662",146.9165,-41.67701,1,109,108,49,3573,230,13,217,70,155,155,63,955,122,41,30,331,149,153,326
"73663",149.9278,-37.17135,1,148,75,45,3119,229,64,165,135,111,188,107,866,88,57,13,237,177,220,196
"73664",145.2667,-37.97584,1,144,99,48,3622,259,55,204,119,190,190,97,843,87,48,18,249,155,155,224
"73665",150.212,-34.68203,1,133,116,47,4391,257,15,242,186,84,188,75,961,107,55,20,301,176,271,217
"73666",144.4,-38.2,1,144,92,49,3339,244,57,187,120,187,187,101,570,58,36,15,169,113,113,150
"73667",141.4,-37.5,1,139,117,52,3587,271,46,225,99,186,186,94,641,85,22,38,240,80,80,233
"73668",144.0973,-38.44268,1,137,89,48,3230,237,55,182,100,179,179,95,692,79,36,24,220,114,114,213
"73669",144.1348,-38.05258,1,139,100,49,3531,250,48,202,113,184,184,93,555,60,35,17,170,106,106,145
"73670",146.1625,-43.42463,1,118,66,50,2295,191,59,132,91,148,148,89,1545,173,76,22,487,263,263,477
"73671",147.2667,-43.3,1,116,75,50,2621,198,48,150,86,150,150,82,901,104,53,18,278,172,172,273
"73672",146.1623,-43.42301,1,118,66,50,2295,191,59,132,91,148,148,89,1545,173,76,22,487,263,263,477
"73673",140.727,-37.82288,1,137,97,51,3070,242,54,188,97,176,176,97,728,104,22,45,294,80,80,294
"73674",145.2305,-37.87652,1,145,101,48,3691,262,54,208,120,192,192,97,849,87,49,17,246,156,156,225
"73675",140.1759,-37.54536,1,142,94,51,2990,245,63,182,104,181,181,104,728,119,19,54,323,70,70,323
"73676",144.1246,-37.59861,1,116,105,47,4060,244,23,221,87,168,168,64,881,101,48,23,284,149,149,261
"73677",140.6108,-34.2873,1,170,142,50,4857,324,44,280,139,228,232,107,260,29,14,20,79,51,52,74
"73678",150.1708,-35.58684,1,158,95,48,3602,251,55,196,189,116,202,109,1092,122,61,22,337,187,327,242
"73679",144.2622,-37.76701,1,123,100,47,3856,244,32,212,95,173,173,74,768,80,49,16,237,150,150,201
"73680",144.595,-37.40796,1,112,106,46,4262,246,16,230,64,166,166,58,1049,127,52,29,353,160,160,345
"73681",145.4692,-37.94862,1,132,102,48,3761,253,41,212,107,180,180,83,1113,115,55,20,336,190,190,315
"73682",145.0638,-41.1322,1,116,78,50,2582,202,48,154,83,150,150,83,1451,187,55,34,509,203,203,509
"73683",139.0295,-34.78507,1,136,121,50,4190,275,34,241,83,189,189,83,721,108,23,50,296,74,78,296
"73684",147.2144,-42.87403,1,98,90,50,3104,199,19,180,64,138,138,58,958,104,59,16,284,188,188,272
"73685",140.708,-37.1362,1,144,123,52,3670,281,48,233,98,192,192,98,577,83,17,43,229,63,63,229
"73686",145.2089,-37.60562,1,141,108,48,4059,268,44,224,114,193,193,89,787,78,47,17,231,148,148,200
"73687",144.6723,-37.4599,1,130,108,47,4120,259,32,227,101,183,183,77,726,77,45,17,224,141,141,196
"73688",149.1,-37.6,1,145,90,48,3360,242,55,187,109,188,188,101,1021,105,65,14,297,203,203,287
"73689",143.8486,-37.60468,1,122,108,48,4019,251,28,223,94,174,174,71,766,87,43,22,244,131,131,221
"73690",149.8502,-37.22308,1,149,76,45,3129,231,64,167,135,112,189,108,875,88,59,12,240,184,217,203
"73691",149.8615,-37.27507,1,146,75,45,3127,228,63,165,133,109,186,105,888,89,61,11,244,191,217,211
"73692",144.3,-38.3,1,141,89,48,3261,239,56,183,117,183,183,98,619,64,38,18,186,116,116,174
"73693",149.8614,-37.27505,1,146,75,45,3127,228,63,165,133,109,186,105,888,89,61,11,244,191,217,211
"73694",144.7314,-37.3571,1,122,109,46,4285,256,23,233,74,177,177,67,850,100,47,25,276,142,142,265
"73695",145.2514,-37.84081,1,143,102,48,3768,262,51,211,117,191,191,94,910,92,51,17,264,165,165,245
"73696",145.2218,-37.79983,1,142,102,48,3799,261,50,211,116,191,191,93,897,91,52,17,258,165,165,236
"73697",145.0681,-37.48657,1,135,109,47,4195,265,36,229,106,188,188,81,805,84,48,18,241,147,147,223
"73698",145.0943,-37.83234,1,145,101,48,3773,262,54,208,138,193,193,96,795,83,49,16,228,154,154,196
"73699",145.515,-37.85776,1,139,107,48,3835,263,43,220,113,188,188,89,1057,110,54,21,325,179,179,292
"73700",145.3401,-37.89667,1,128,100,47,3788,249,39,210,102,177,177,80,1180,124,62,19,348,209,209,322
"73701",143.5542,-37.68817,1,124,110,49,3960,254,30,224,96,176,176,74,702,79,37,23,223,118,118,202
"73702",145.1103,-38.01467,1,148,95,48,3537,258,61,197,123,193,193,102,718,76,43,18,212,135,135,186
"73703",145.1678,-37.61596,1,143,108,48,4044,269,46,223,136,194,194,91,742,74,46,17,218,143,143,184
"73704",143.3581,-37.40856,1,124,117,49,4231,263,25,238,78,179,179,71,705,84,36,27,230,112,112,216
"73705",145.7514,-38.20355,1,138,104,49,3596,256,44,212,113,184,184,91,1014,106,50,22,313,168,168,285
"73706",144.5925,-37.39361,1,112,106,46,4262,246,16,230,64,166,166,58,1049,127,52,29,353,160,160,345
"73707",145.3422,-37.75154,1,140,106,48,3896,264,46,218,114,190,190,90,950,97,53,19,284,165,165,256
"73708",145.5896,-37.7849,1,138,110,48,3949,266,40,226,112,189,189,87,1175,126,57,23,368,190,190,332
"73709",145.3911,-37.88669,1,129,101,47,3813,250,39,211,103,178,178,80,1177,120,60,19,350,205,205,327
"73710",145.0574,-38.25804,1,144,87,47,3330,247,65,182,106,188,188,101,802,84,43,21,241,140,140,234
"73711",144.7294,-37.27409,1,125,111,46,4385,262,24,238,76,181,181,70,777,93,43,26,254,130,130,245
"73712",144.7298,-37.27388,1,125,111,46,4385,262,24,238,76,181,181,70,777,93,43,26,254,130,130,245
"73713",145.1108,-38.01424,1,148,95,48,3537,258,61,197,123,193,193,102,718,76,43,18,212,135,135,186
"73714",145.9489,-38.0211,1,131,110,49,3735,255,32,223,106,179,179,82,1112,120,51,21,347,191,191,304
"73715",145.1312,-37.51455,1,138,109,48,4144,267,40,227,110,191,191,85,781,78,47,17,230,147,147,203
"73716",145.126,-38.37733,1,144,84,47,3236,244,66,178,107,186,186,102,807,89,40,25,253,136,136,245
"73717",145.3654,-37.27077,1,132,115,47,4500,273,29,244,83,190,190,75,851,97,42,24,271,139,139,261
"73718",145.1875,-37.64171,1,144,107,48,3980,268,47,221,137,195,195,93,754,75,47,17,221,146,146,186
"73719",145.7633,-37.72044,1,129,112,48,4005,260,30,230,85,180,180,77,1334,149,55,26,430,205,205,405
"73720",145.2703,-37.53004,1,132,109,47,4210,264,35,229,104,186,186,79,976,106,53,21,297,164,164,280
"73721",145.5148,-37.85781,1,139,107,48,3835,263,43,220,113,188,188,89,1057,110,54,21,325,179,179,292
"73722",145.1574,-37.83096,1,144,102,48,3773,262,53,209,118,193,193,96,823,85,50,16,234,157,157,208
"73723",144.8838,-37.86522,1,148,98,48,3682,259,57,202,141,195,195,101,624,67,39,15,185,127,127,146
"73724",145.1665,-38.2657,1,142,88,47,3373,246,62,184,103,186,186,98,856,93,45,23,260,147,147,252
"73725",144.7294,-37.27419,1,125,111,46,4385,262,24,238,76,181,181,70,777,93,43,26,254,130,130,245
"73726",145.4918,-37.73385,1,137,108,48,3965,264,40,224,110,188,188,86,1079,114,55,21,330,181,181,301
"73727",145.292,-37.86875,1,137,102,48,3796,258,46,212,111,186,186,88,1005,103,55,18,295,180,180,271
"73728",145.3027,-38.03342,1,145,99,48,3623,260,56,204,120,191,191,98,825,85,46,19,247,150,150,221
"73729",145.5434,-38.05659,1,142,103,48,3626,260,49,211,117,188,188,95,913,95,48,20,280,161,161,246
"73730",145.2483,-37.83855,1,144,102,48,3753,262,52,210,118,192,192,95,877,89,50,17,253,161,161,233
"73731",145.1632,-37.83136,1,144,102,48,3773,262,53,209,118,193,193,96,823,85,50,16,234,157,157,208
"73732",145.2377,-37.84775,1,144,102,48,3753,262,52,210,118,192,192,95,877,89,50,17,253,161,161,233
"73733",145.5006,-37.81354,1,140,108,48,3866,265,43,222,114,189,189,90,1057,110,54,21,326,178,178,292
"73734",147.592,-37.67733,1,135,116,52,3678,250,30,220,150,181,181,86,829,95,46,17,251,181,181,186
"73735",145.6145,-37.78084,1,138,110,48,3949,266,40,226,112,189,189,87,1175,126,57,23,368,190,190,332
"73736",145.2579,-37.83637,1,143,102,48,3768,262,51,211,117,191,191,94,910,92,51,17,264,165,165,245
"73737",138.7,-34.8,1,158,111,48,4146,287,59,228,113,210,210,105,633,88,20,47,250,66,72,246
"73738",144.8823,-37.67386,1,145,103,48,3854,262,51,211,137,194,194,95,609,64,39,16,181,130,130,137
"73739",143.9442,-37.99183,1,134,103,49,3665,251,43,208,108,182,182,87,621,67,37,19,195,113,113,169
"73740",145.3467,-37.88576,1,128,100,47,3788,249,39,210,102,177,177,80,1180,124,62,19,348,209,209,322
"73741",145.6458,-38.01461,1,131,104,48,3733,253,38,215,106,179,179,83,1110,117,54,21,341,188,188,310
"73742",144.8871,-37.67628,1,145,103,48,3854,262,51,211,137,194,194,95,609,64,39,16,181,130,130,137
"73743",145.5292,-37.77056,1,141,109,48,3889,267,44,223,115,191,191,91,1032,108,54,21,318,174,174,284
"73744",145.2414,-37.77984,1,143,104,48,3838,264,49,215,116,192,192,93,867,88,52,17,250,161,161,225
"73745",145.2052,-37.80798,1,142,102,48,3785,261,51,210,116,191,191,93,868,89,51,16,248,162,162,224
"73746",145.2371,-37.84377,1,144,102,48,3753,262,52,210,118,192,192,95,877,89,50,17,253,161,161,233
"73747",145.1535,-37.72809,1,147,105,49,3858,267,53,214,140,196,196,97,746,75,47,16,218,146,146,181
"73748",145.8568,-37.65597,1,120,111,47,4146,254,21,233,73,173,173,66,1440,172,53,30,489,206,206,475
"73749",145.4853,-37.82752,1,138,106,48,3878,263,43,220,112,188,188,88,1058,109,55,20,323,180,180,292
"73750",145.0657,-37.73504,1,146,103,48,3847,264,53,211,160,195,195,96,724,74,47,16,212,148,148,170
"73751",144.954,-37.78486,1,148,101,48,3765,262,55,207,141,196,196,99,637,68,43,15,190,134,134,144
"73752",145.6615,-37.75629,1,136,111,49,3938,264,38,226,110,187,187,85,1236,135,58,24,391,196,196,356
"73753",144.9058,-37.69774,1,145,103,48,3854,262,51,211,137,194,194,95,609,64,39,16,181,130,130,137
"73754",145.1972,-37.66648,1,144,107,48,3980,268,47,221,137,195,195,93,754,75,47,17,221,146,146,186
"73755",144.9062,-37.69767,1,145,103,48,3854,262,51,211,137,194,194,95,609,64,39,16,181,130,130,137
"73756",145.3052,-38.03652,1,145,99,48,3623,260,56,204,120,191,191,98,825,85,46,19,247,150,150,221
"73757",145.0595,-37.71711,1,146,103,48,3847,264,53,211,160,195,195,96,724,74,47,16,212,148,148,170
"73758",146.41,-38.62389,1,125,94,48,3279,229,37,192,82,167,167,82,1154,123,53,22,352,197,197,352
"73759",145.1566,-37.83118,1,144,102,48,3773,262,53,209,118,193,193,96,823,85,50,16,234,157,157,208
"73760",145.2483,-37.83859,1,144,102,48,3753,262,52,210,118,192,192,95,877,89,50,17,253,161,161,233
"73761",145.5183,-37.80067,1,140,108,48,3866,265,43,222,114,189,189,90,1057,110,54,21,326,178,178,292
"73762",145.2287,-38.24887,1,145,91,47,3396,252,62,190,121,189,189,101,781,84,42,22,240,139,139,222
"73763",145.0602,-37.71771,1,146,103,48,3847,264,53,211,160,195,195,96,724,74,47,16,212,148,148,170
"73764",144.9112,-37.72229,1,146,102,48,3810,262,53,209,138,195,195,97,615,65,40,15,182,132,132,138
"73765",145.0355,-37.96484,1,147,95,48,3585,257,60,197,122,193,193,101,722,77,44,17,211,136,136,184
"73766",144.8824,-37.674,1,145,103,48,3854,262,51,211,137,194,194,95,609,64,39,16,181,130,130,137
"73767",145.0424,-37.47599,1,135,109,47,4195,265,36,229,106,188,188,81,805,84,48,18,241,147,147,223
"73768",145.2908,-38.11136,1,144,96,48,3509,256,58,198,120,189,189,99,813,85,45,19,244,147,147,223
"73769",145.4865,-37.82584,1,138,106,48,3878,263,43,220,112,188,188,88,1058,109,55,20,323,180,180,292
"73770",145.3439,-37.89808,1,128,100,47,3788,249,39,210,102,177,177,80,1180,124,62,19,348,209,209,322
"73771",145.0526,-37.71038,1,146,103,48,3847,264,53,211,160,195,195,96,724,74,47,16,212,148,148,170
"73772",145.2805,-37.80139,1,142,103,48,3827,262,49,213,116,191,191,92,915,93,52,18,266,165,165,245
"73773",145.0222,-37.96455,1,147,95,48,3585,257,60,197,122,193,193,101,722,77,44,17,211,136,136,184
"73774",144.887,-37.67601,1,145,103,48,3854,262,51,211,137,194,194,95,609,64,39,16,181,130,130,137
"73775",145.0601,-37.71767,1,146,103,48,3847,264,53,211,160,195,195,96,724,74,47,16,212,148,148,170
"73776",145.2903,-38.50505,1,142,84,47,3134,241,65,176,109,183,183,101,855,96,40,27,273,138,138,268
"73777",145.0207,-37.96744,1,147,95,48,3585,257,60,197,122,193,193,101,722,77,44,17,211,136,136,184
"73778",149.4115,-36.57018,1,93,117,48,4360,221,-20,241,113,44,147,36,810,82,52,14,226,170,207,188
"73779",145.1805,-37.89043,1,144,100,48,3694,260,54,206,118,191,191,96,850,88,50,17,246,158,158,222
"73780",145.3532,-37.68339,1,145,109,48,3969,270,47,223,118,195,195,93,801,84,46,20,241,144,144,205
"73781",145.3047,-37.78608,1,142,105,48,3865,265,48,217,116,192,192,92,899,92,52,19,266,159,159,239
"73782",145.2328,-37.84029,1,144,102,48,3753,262,52,210,118,192,192,95,877,89,50,17,253,161,161,233
"73783",144.9388,-38.44662,1,137,75,45,3154,229,64,165,104,178,178,96,909,101,44,25,288,149,149,286
"73784",145.2203,-37.83814,1,144,102,48,3753,262,52,210,118,192,192,95,877,89,50,17,253,161,161,233
"73785",145.3064,-37.81106,1,142,104,48,3838,263,48,215,115,191,191,92,931,94,52,18,274,165,165,251
"73786",145.105,-37.62468,1,141,107,48,4019,266,45,221,134,193,193,90,725,73,46,16,212,143,143,179
"73787",145.114,-37.62684,1,142,106,48,3965,265,47,218,135,193,193,91,738,74,48,16,216,146,146,180
"73788",145.4858,-37.82667,1,138,106,48,3878,263,43,220,112,188,188,88,1058,109,55,20,323,180,180,292
"73789",144.2984,-37.73909,1,131,103,48,3848,252,38,214,104,181,181,82,645,68,43,15,195,133,133,159
"73790",145.2137,-37.8419,1,144,102,48,3753,262,52,210,118,192,192,95,877,89,50,17,253,161,161,233
"73791",145.4564,-37.77444,1,138,107,48,3915,263,43,220,112,188,188,88,1028,106,55,20,312,175,175,282
"73792",145.2331,-37.84096,1,144,102,48,3753,262,52,210,118,192,192,95,877,89,50,17,253,161,161,233
