"","X","Y","Presence","Annual.Mean.Temperature","Mean.Diurnal.Range","Isothermality","Temperature.Seasonality","Max.Temperature.of.Warmest.Month","Min.Temperature.of.Coldest.Month","Temperature.Annual.Range","Mean.Temperature.of.Wettest.Quarter","Mean.Temperature.of.Driest.Quarter","Mean.Temperature.of.Warmest.Quarter","Mean.Temperature.of.Coldest.Quarter","Annual.Precipitation","Precipitation.of.Wettest.Month","Precipitation.of.Driest.Month","Precipitation.Seasonality","Precipitation.of.Wettest.Quarter","Precipitation.of.Driest.Quarter","Precipitation.of.Warmest.Quarter","Precipitation.of.Coldest.Quarter"
"69493",138.7188,-34.88461,1,142,112,49,4026,273,47,226,91,193,193,91,858,131,24,50,351,85,85,351
"69494",138.7157,-34.87824,1,142,112,49,4026,273,47,226,91,193,193,91,858,131,24,50,351,85,85,351
"69495",138.7146,-34.87732,1,142,112,49,4026,273,47,226,91,193,193,91,858,131,24,50,351,85,85,351
"69496",138.7221,-34.88377,1,142,112,49,4026,273,47,226,91,193,193,91,858,131,24,50,351,85,85,351
"69497",138.721,-34.88375,1,142,112,49,4026,273,47,226,91,193,193,91,858,131,24,50,351,85,85,351
"69498",138.722,-34.88467,1,142,112,49,4026,273,47,226,91,193,193,91,858,131,24,50,351,85,85,351
"69499",138.7155,-34.88455,1,142,112,49,4026,273,47,226,91,193,193,91,858,131,24,50,351,85,85,351
"69500",138.7177,-34.88279,1,142,112,49,4026,273,47,226,91,193,193,91,858,131,24,50,351,85,85,351
"69501",138.7232,-34.88289,1,142,112,49,4026,273,47,226,91,193,193,91,858,131,24,50,351,85,85,351
"69502",138.7198,-34.88553,1,142,112,49,4026,273,47,226,91,193,193,91,858,131,24,50,351,85,85,351
"69503",138.7252,-34.88744,1,142,112,49,4026,273,47,226,91,193,193,91,858,131,24,50,351,85,85,351
"69504",138.7189,-34.87831,1,142,112,49,4026,273,47,226,91,193,193,91,858,131,24,50,351,85,85,351
"69505",138.7221,-34.88287,1,142,112,49,4026,273,47,226,91,193,193,91,858,131,24,50,351,85,85,351
"69506",138.7253,-34.88654,1,142,112,49,4026,273,47,226,91,193,193,91,858,131,24,50,351,85,85,351
"69507",138.7199,-34.88373,1,142,112,49,4026,273,47,226,91,193,193,91,858,131,24,50,351,85,85,351
"69508",138.7275,-34.88478,1,142,112,49,4026,273,47,226,91,193,193,91,858,131,24,50,351,85,85,351
"69509",147.4669,-38.1088,1,141,108,52,3375,246,42,204,153,183,183,96,658,70,34,16,195,136,136,161
"69510",138.72,-34.88103,1,142,112,49,4026,273,47,226,91,193,193,91,858,131,24,50,351,85,85,351
"69511",138.7298,-34.88031,1,142,112,49,4026,273,47,226,91,193,193,91,858,131,24,50,351,85,85,351
"69512",138.7254,-34.88203,1,142,112,49,4026,273,47,226,91,193,193,91,858,131,24,50,351,85,85,351
"69513",138.7288,-34.87759,1,142,112,49,4026,273,47,226,91,193,193,91,858,131,24,50,351,85,85,351
"69514",147.4663,-38.1083,1,141,108,52,3375,246,42,204,153,183,183,96,658,70,34,16,195,136,136,161
"69515",147.4766,-38.1061,1,141,108,52,3375,246,42,204,153,183,183,96,658,70,34,16,195,136,136,161
"69516",138.7243,-34.88201,1,142,112,49,4026,273,47,226,91,193,193,91,858,131,24,50,351,85,85,351
"69517",138.7309,-34.88123,1,142,112,49,4026,273,47,226,91,193,193,91,858,131,24,50,351,85,85,351
"69518",147.4666,-38.1083,1,141,108,52,3375,246,42,204,153,183,183,96,658,70,34,16,195,136,136,161
"69519",138.7299,-34.87761,1,142,112,49,4026,273,47,226,91,193,193,91,858,131,24,50,351,85,85,351
"69520",138.7298,-34.87941,1,142,112,49,4026,273,47,226,91,193,193,91,858,131,24,50,351,85,85,351
"69521",147.4666,-38.1088,1,141,108,52,3375,246,42,204,153,183,183,96,658,70,34,16,195,136,136,161
"69522",138.8202,-34.68994,1,151,117,49,4256,286,49,237,97,204,205,97,612,88,19,47,245,63,66,245
"69523",138.7233,-34.88019,1,142,112,49,4026,273,47,226,91,193,193,91,858,131,24,50,351,85,85,351
"69524",138.7254,-34.88023,1,142,112,49,4026,273,47,226,91,193,193,91,858,131,24,50,351,85,85,351
"69525",138.7243,-34.88291,1,142,112,49,4026,273,47,226,91,193,193,91,858,131,24,50,351,85,85,351
"69526",147.4677,-38.1094,1,141,108,52,3375,246,42,204,153,183,183,96,658,70,34,16,195,136,136,161
"69527",138.8213,-34.68996,1,151,117,49,4256,286,49,237,97,204,205,97,612,88,19,47,245,63,66,245
"69528",138.721,-34.88105,1,142,112,49,4026,273,47,226,91,193,193,91,858,131,24,50,351,85,85,351
"69529",147.4672,-38.1091,1,141,108,52,3375,246,42,204,153,183,183,96,658,70,34,16,195,136,136,161
"69530",138.7243,-34.88111,1,142,112,49,4026,273,47,226,91,193,193,91,858,131,24,50,351,85,85,351
"69531",138.7221,-34.88197,1,142,112,49,4026,273,47,226,91,193,193,91,858,131,24,50,351,85,85,351
"69532",138.7188,-34.88191,1,142,112,49,4026,273,47,226,91,193,193,91,858,131,24,50,351,85,85,351
"69533",138.7243,-34.88021,1,142,112,49,4026,273,47,226,91,193,193,91,858,131,24,50,351,85,85,351
"69534",138.7409,-34.87421,1,151,112,49,4082,282,54,228,100,203,203,100,701,102,21,48,279,72,77,279
"69535",138.7232,-34.88199,1,142,112,49,4026,273,47,226,91,193,193,91,858,131,24,50,351,85,85,351
"69536",138.732,-34.88125,1,142,112,49,4026,273,47,226,91,193,193,91,858,131,24,50,351,85,85,351
"69537",147.468,-38.108,1,141,108,52,3375,246,42,204,153,183,183,96,658,70,34,16,195,136,136,161
"69538",147.4663,-38.1088,1,141,108,52,3375,246,42,204,153,183,183,96,658,70,34,16,195,136,136,161
"69539",147.4677,-38.1086,1,141,108,52,3375,246,42,204,153,183,183,96,658,70,34,16,195,136,136,161
"69540",138.7265,-34.88205,1,142,112,49,4026,273,47,226,91,193,193,91,858,131,24,50,351,85,85,351
"69541",138.731,-34.87763,1,142,112,49,4026,273,47,226,91,193,193,91,858,131,24,50,351,85,85,351
"69542",138.7254,-34.88293,1,142,112,49,4026,273,47,226,91,193,193,91,858,131,24,50,351,85,85,351
"69543",147.4675,-38.1088,1,141,108,52,3375,246,42,204,153,183,183,96,658,70,34,16,195,136,136,161
"69544",147.4661,-38.1086,1,141,108,52,3375,246,42,204,153,183,183,96,658,70,34,16,195,136,136,161
"69545",138.721,-34.88195,1,142,112,49,4026,273,47,226,91,193,193,91,858,131,24,50,351,85,85,351
"69546",138.7254,-34.88113,1,142,112,49,4026,273,47,226,91,193,193,91,858,131,24,50,351,85,85,351
"69547",147.5316,-38.0758,1,141,108,53,3354,245,42,203,154,183,183,97,663,72,33,17,198,135,135,162
"69548",147.4772,-38.1061,1,141,108,52,3375,246,42,204,153,183,183,96,658,70,34,16,195,136,136,161
"69549",147.5313,-38.0755,1,141,108,53,3354,245,42,203,154,183,183,97,663,72,33,17,198,135,135,162
"69550",138.7298,-34.88121,1,142,112,49,4026,273,47,226,91,193,193,91,858,131,24,50,351,85,85,351
"69551",147.5525,-38.0558,1,142,107,52,3349,246,43,203,154,184,184,98,667,72,33,17,198,135,135,164
"69552",147.478,-38.105,1,141,108,52,3375,246,42,204,153,183,183,96,658,70,34,16,195,136,136,161
"69553",139.8901,-37.03955,1,146,97,53,3027,251,68,183,108,185,185,108,616,103,16,54,273,59,59,273
"69554",147.531,-38.075,1,141,108,53,3354,245,42,203,154,183,183,97,663,72,33,17,198,135,135,162
"69555",147.5516,-38.0566,1,142,107,52,3349,246,43,203,154,184,184,98,667,72,33,17,198,135,135,164
"69556",147.4775,-38.1055,1,141,108,52,3375,246,42,204,153,183,183,96,658,70,34,16,195,136,136,161
"69557",138.7286,-34.883,1,142,112,49,4026,273,47,226,91,193,193,91,858,131,24,50,351,85,85,351
"69558",147.4772,-38.1055,1,141,108,52,3375,246,42,204,153,183,183,96,658,70,34,16,195,136,136,161
"69559",138.7265,-34.88115,1,142,112,49,4026,273,47,226,91,193,193,91,858,131,24,50,351,85,85,351
"69560",147.5311,-38.0744,1,141,108,53,3354,245,42,203,154,183,183,97,663,72,33,17,198,135,135,162
"69561",138.7287,-34.88119,1,142,112,49,4026,273,47,226,91,193,193,91,858,131,24,50,351,85,85,351
"69562",147.5319,-38.0752,1,141,108,53,3354,245,42,203,154,183,183,97,663,72,33,17,198,135,135,162
"69563",147.5302,-38.0744,1,141,108,53,3354,245,42,203,154,183,183,97,663,72,33,17,198,135,135,162
"69564",138.7309,-34.88214,1,142,112,49,4026,273,47,226,91,193,193,91,858,131,24,50,351,85,85,351
"69565",147.5527,-38.0566,1,142,107,52,3349,246,43,203,154,184,184,98,667,72,33,17,198,135,135,164
"69566",147.476,-38.105,1,141,108,52,3375,246,42,204,153,183,183,96,658,70,34,16,195,136,136,161
"69567",147.553,-38.056,1,142,107,52,3349,246,43,203,154,184,184,98,667,72,33,17,198,135,135,164
"69568",147.5313,-38.0752,1,141,108,53,3354,245,42,203,154,183,183,97,663,72,33,17,198,135,135,162
"69569",147.5313,-38.0747,1,141,108,53,3354,245,42,203,154,183,183,97,663,72,33,17,198,135,135,162
"69570",147.5525,-38.0569,1,142,107,52,3349,246,43,203,154,184,184,98,667,72,33,17,198,135,135,164
"69571",147.5516,-38.0561,1,142,107,52,3349,246,43,203,154,184,184,98,667,72,33,17,198,135,135,164
"69572",147.5525,-38.0566,1,142,107,52,3349,246,43,203,154,184,184,98,667,72,33,17,198,135,135,164
"69573",147.5522,-38.0569,1,142,107,52,3349,246,43,203,154,184,184,98,667,72,33,17,198,135,135,164
"69574",147.4772,-38.1047,1,141,108,52,3375,246,42,204,153,183,183,96,658,70,34,16,195,136,136,161
"69575",147.4763,-38.1055,1,141,108,52,3375,246,42,204,153,183,183,96,658,70,34,16,195,136,136,161
"69576",147.5522,-38.0555,1,142,107,52,3349,246,43,203,154,184,184,98,667,72,33,17,198,135,135,164
"69577",138.7287,-34.88209,1,142,112,49,4026,273,47,226,91,193,193,91,858,131,24,50,351,85,85,351
"69578",147.4441,-38.1258,1,140,107,52,3372,245,41,204,153,183,183,96,650,68,34,15,192,135,135,158
"69579",147.4447,-38.1266,1,140,107,52,3372,245,41,204,153,183,183,96,650,68,34,15,192,135,135,158
"69580",140.5151,-37.68297,1,134,99,51,3158,244,51,193,94,175,175,94,844,124,22,47,349,89,89,349
"69581",138.8294,-34.71174,1,145,117,49,4205,281,45,236,92,198,198,92,696,105,20,50,287,70,73,287
"69582",147.4436,-38.1269,1,140,107,52,3372,245,41,204,153,183,183,96,650,68,34,15,192,135,135,158
"69583",147.445,-38.127,1,140,107,52,3372,245,41,204,153,183,183,96,650,68,34,15,192,135,135,158
"69584",140.5249,-37.68994,1,134,99,51,3158,244,51,193,94,175,175,94,844,124,22,47,349,89,89,349
"69585",147.4436,-38.1266,1,140,107,52,3372,245,41,204,153,183,183,96,650,68,34,15,192,135,135,158
"69586",138.7085,-35.22104,1,141,105,50,3634,260,53,207,95,187,187,95,858,125,26,49,348,87,87,348
"69587",147.1955,-36.7477,1,130,126,47,4977,282,14,268,76,193,194,67,1236,159,52,31,431,187,198,424
"69588",138.5422,-35.52528,1,153,86,50,3143,245,75,170,113,193,193,113,618,92,20,49,255,67,67,255
"69589",147.4441,-38.1266,1,140,107,52,3372,245,41,204,153,183,183,96,650,68,34,15,192,135,135,158
"69590",147.445,-38.125,1,140,107,52,3372,245,41,204,153,183,183,96,650,68,34,15,192,135,135,158
"69591",138.4452,-35.41928,1,144,86,48,3299,244,67,177,102,186,186,102,818,125,25,50,342,85,85,342
"69592",147.4444,-38.1261,1,140,107,52,3372,245,41,204,153,183,183,96,650,68,34,15,192,135,135,158
"69593",147.4433,-38.1263,1,140,107,52,3372,245,41,204,153,183,183,96,650,68,34,15,192,135,135,158
"69594",138.5177,-35.48436,1,148,86,49,3238,245,70,175,107,189,189,107,744,112,23,49,309,79,79,309
"69595",138.5436,-35.52392,1,153,86,50,3143,245,75,170,113,193,193,113,618,92,20,49,255,67,67,255
"69596",138.8422,-34.83793,1,139,117,50,4103,274,41,233,87,191,191,87,821,126,23,52,345,78,78,345
"69597",138.7902,-35.34569,1,152,101,52,3425,260,66,194,109,196,196,109,599,82,21,45,236,69,69,236
"69598",138.7686,-35.03965,1,143,112,50,3896,271,49,222,93,192,192,93,870,131,25,51,356,82,82,356
"69599",140.2387,-37.31498,1,143,105,52,3210,259,59,200,103,185,185,103,691,110,18,51,298,68,68,298
"69600",138.763,-34.91657,1,142,113,49,4061,275,47,228,91,194,194,91,837,128,23,51,346,81,81,346
"69601",138.7258,-35.26428,1,141,103,50,3606,258,54,204,95,187,187,95,844,123,26,48,342,87,87,342
"69602",138.7256,-35.2642,1,141,103,50,3606,258,54,204,95,187,187,95,844,123,26,48,342,87,87,342
"69603",138.4465,-35.46354,1,147,84,48,3223,243,70,173,106,188,188,106,770,117,23,50,323,80,80,323
"69604",138.4471,-35.45565,1,144,86,48,3299,244,67,177,102,186,186,102,818,125,25,50,342,85,85,342
"69605",138.4834,-35.47162,1,150,85,49,3226,245,73,172,109,191,191,109,709,107,22,50,296,74,74,296
"69606",138.6393,-35.27687,1,144,99,50,3555,257,59,198,99,189,189,99,836,124,25,50,341,84,84,341
"69607",138.6373,-35.21286,1,143,101,50,3620,259,57,202,97,189,189,97,873,130,26,50,356,88,88,356
"69608",140.2637,-37.37318,1,143,105,52,3253,259,58,201,102,185,185,102,700,110,18,51,301,69,69,301
"69609",138.2768,-35.574,1,141,79,48,3133,233,69,164,101,181,181,101,802,125,24,52,343,82,82,343
"69610",140.5375,-37.62053,1,136,102,51,3232,251,51,200,96,179,179,96,826,121,21,48,341,86,86,341
"69611",138.7828,-34.88094,1,142,113,49,4061,275,47,228,91,194,194,91,837,128,23,51,346,81,81,346
"69612",138.7955,-34.95374,1,136,114,49,4012,270,41,229,86,188,188,86,938,147,26,52,394,87,87,394
"69613",138.7718,-34.98657,1,136,112,50,3963,267,43,224,86,187,187,86,1000,156,28,52,415,94,94,415
"69614",138.7729,-34.98659,1,136,112,50,3963,267,43,224,86,187,187,86,1000,156,28,52,415,94,94,415
"69615",138.7914,-34.95013,1,136,113,50,3990,268,42,226,86,187,187,86,971,152,27,52,404,93,93,404
"69616",138.7933,-34.95457,1,136,114,49,4012,270,41,229,86,188,188,86,938,147,26,52,394,87,87,394
"69617",138.7774,-34.98396,1,136,112,50,3963,267,43,224,86,187,187,86,1000,156,28,52,415,94,94,415
"69618",142.385,-36.8825,1,133,126,49,4380,281,28,253,78,189,189,78,655,82,30,35,231,95,95,231
"69619",147.4,-41.8,1,114,110,51,3459,230,18,212,76,158,158,69,570,61,32,16,168,114,114,160
"69620",142.3852,-37.0163,1,131,124,49,4276,277,28,249,77,186,186,77,715,92,32,36,256,100,100,256
"69621",141.5586,-37.9838,1,132,102,52,3106,243,49,194,92,173,173,92,812,108,27,37,300,104,104,300
"69622",138.7751,-34.98483,1,136,112,50,3963,267,43,224,86,187,187,86,1000,156,28,52,415,94,94,415
"69623",142.3908,-37.0161,1,131,124,49,4276,277,28,249,77,186,186,77,715,92,32,36,256,100,100,256
"69624",138.7729,-34.98569,1,136,112,50,3963,267,43,224,86,187,187,86,1000,156,28,52,415,94,94,415
"69625",147.2344,-41.68194,1,115,110,51,3524,234,19,215,76,160,160,69,626,71,31,19,194,117,117,188
"69626",142.4986,-36.8891,1,141,126,49,4367,288,35,253,86,197,197,86,532,64,27,30,178,84,84,178
"69627",147.5261,-38.0713,1,141,108,53,3354,245,42,203,154,183,183,97,663,72,33,17,198,135,135,162
"69628",147.525,-38.071,1,141,108,53,3354,245,42,203,154,183,183,97,663,72,33,17,198,135,135,162
"69629",147.5258,-38.0705,1,141,108,53,3354,245,42,203,154,183,183,97,663,72,33,17,198,135,135,162
"69630",147.5255,-38.0716,1,141,108,53,3354,245,42,203,154,183,183,97,663,72,33,17,198,135,135,162
"69631",147.5252,-38.0708,1,141,108,53,3354,245,42,203,154,183,183,97,663,72,33,17,198,135,135,162
"69632",147.5255,-38.0708,1,141,108,53,3354,245,42,203,154,183,183,97,663,72,33,17,198,135,135,162
"69633",138.6993,-35.34549,1,149,97,50,3435,256,65,191,105,193,193,105,701,101,22,48,283,75,75,283
"69634",141.8805,-38.1986,1,136,94,52,2954,236,56,180,98,175,175,98,769,100,28,35,276,103,103,276
"69635",138.7003,-35.3319,1,145,99,50,3499,256,60,196,100,189,189,100,797,117,24,49,324,82,82,324
"69636",147.5255,-38.0705,1,141,108,53,3354,245,42,203,154,183,183,97,663,72,33,17,198,135,135,162
"69637",138.673,-35.3078,1,145,99,50,3499,256,60,196,100,189,189,100,797,117,24,49,324,82,82,324
"69638",138.7138,-35.34241,1,151,99,51,3435,258,65,193,107,194,194,107,660,93,22,46,263,74,74,263
"69639",141.8455,-38.1277,1,136,95,51,3001,238,55,183,97,175,175,97,770,101,28,35,277,103,103,277
"69640",147.5247,-38.0708,1,141,108,53,3354,245,42,203,154,183,183,97,663,72,33,17,198,135,135,162
"69641",147.5247,-38.0716,1,141,108,53,3354,245,42,203,154,183,183,97,663,72,33,17,198,135,135,162
"69642",141.9722,-37.0044,1,138,127,51,4149,282,34,248,93,192,192,86,560,71,25,34,196,79,79,195
"69643",147.5244,-38.0705,1,141,108,53,3354,245,42,203,154,183,183,97,663,72,33,17,198,135,135,162
"69644",147.53,-38.07,1,141,108,53,3354,245,42,203,154,183,183,97,663,72,33,17,198,135,135,162
"69645",142.0433,-37.5366,1,132,116,51,3699,265,39,226,91,180,180,85,648,82,26,30,222,94,94,216
"69646",140.868,-37.18762,1,142,123,52,3707,281,45,236,96,190,190,96,600,88,18,43,239,69,69,239
"69647",140.7,-37.35575,1,141,117,52,3550,273,48,225,97,187,187,97,679,99,19,46,275,72,72,275
"69648",145.1666,-37.7141,1,147,105,49,3858,267,53,214,140,196,196,97,746,75,47,16,218,146,146,181
"69649",140.7865,-37.69709,1,136,104,51,3278,253,50,203,95,179,179,95,730,102,22,44,289,81,81,289
"69650",140.9678,-37.58205,1,138,113,51,3469,265,46,219,94,183,183,94,711,99,22,42,277,81,81,277
"69651",140.9468,-37.59245,1,137,111,51,3415,262,47,215,94,182,182,94,719,100,22,43,281,81,81,281
"69652",140.5511,-37.35711,1,142,114,51,3481,270,50,220,98,187,187,98,693,102,19,46,283,73,73,283
"69653",140.2319,-36.86203,1,148,119,53,3519,278,57,221,104,193,193,104,593,90,16,48,245,61,61,245
"69654",145.2008,-38.1844,1,143,91,47,3450,251,60,191,118,187,187,98,825,88,45,21,249,146,146,233
"69655",145.2016,-38.1905,1,143,91,47,3450,251,60,191,118,187,187,98,825,88,45,21,249,146,146,233
"69656",145.2672,-38.1303,1,143,94,47,3495,254,58,196,119,188,188,98,832,88,45,20,252,149,149,231
"69657",145.1597,-38.1783,1,142,91,47,3455,250,60,190,118,187,187,98,828,88,46,20,249,147,147,234
"69658",139.0178,-34.68205,1,137,122,50,4256,276,34,242,83,191,191,83,708,105,23,49,288,74,77,288
"69659",139,-34.7,1,137,122,50,4256,276,34,242,83,191,191,83,708,105,23,49,288,74,77,288
"69660",145.2841,-37.7544,1,142,104,48,3880,264,48,216,116,192,192,92,892,91,52,18,260,161,161,235
"69661",139.0178,-34.56539,1,135,122,50,4351,276,33,243,80,190,191,80,703,101,24,48,280,76,78,280
"69662",140.9632,-38.0058,1,137,91,52,2880,233,58,175,100,174,174,100,791,111,25,44,317,91,91,317
"69663",140.9664,-38.00917,1,137,91,52,2880,233,58,175,100,174,174,100,791,111,25,44,317,91,91,317
"69664",138.4392,-35.39847,1,145,88,49,3341,246,67,179,103,188,188,103,800,122,24,51,333,82,82,333
"69665",145.113,-37.645,1,142,106,48,3965,265,47,218,135,193,193,91,738,74,48,16,216,146,146,180
"69666",145.1188,-37.6377,1,142,106,48,3965,265,47,218,135,193,193,91,738,74,48,16,216,146,146,180
"69667",140.2516,-36.75346,1,149,122,53,3588,282,56,226,104,195,195,104,574,85,16,48,234,59,59,234
"69668",145.1225,-37.6261,1,142,106,48,3965,265,47,218,135,193,193,91,738,74,48,16,216,146,146,180
"69669",138.8317,-34.68006,1,151,117,49,4256,286,49,237,97,204,205,97,612,88,19,47,245,63,66,245
"69670",145.1119,-37.6386,1,142,106,48,3965,265,47,218,135,193,193,91,738,74,48,16,216,146,146,180
"69671",145.0977,-37.6619,1,142,106,48,3965,265,47,218,135,193,193,91,738,74,48,16,216,146,146,180
"69672",138.9207,-34.83542,1,137,119,50,4111,274,38,236,85,190,190,85,780,119,23,52,327,76,76,327
"69673",146.9844,-43.48195,1,119,71,50,2465,197,55,142,91,151,151,87,1062,116,57,20,322,184,184,320
"69674",147,-43,1,114,93,51,3051,212,31,181,80,152,152,74,842,92,46,19,260,150,150,244
"69675",142.5089,-37.1389,1,128,120,49,4190,271,28,243,81,182,182,75,761,97,33,35,269,108,108,267
"69676",138.7512,-34.99841,1,136,112,50,3963,267,43,224,86,187,187,86,1000,156,28,52,415,94,94,415
"69677",146.4177,-41.53195,1,100,94,48,3278,207,15,192,58,142,142,58,1231,166,54,34,443,183,183,443
"69678",145.4819,-36.8211,1,144,121,46,4948,293,32,261,90,208,208,81,676,79,30,25,219,116,116,217
"69679",138.569,-35.29594,1,143,95,49,3490,252,61,191,99,187,187,99,862,130,26,50,355,88,88,355
"69680",138.7086,-34.97367,1,134,110,49,3950,264,42,222,84,185,185,84,1064,166,32,50,435,107,107,435
"69681",147.118,-42.82751,1,108,97,50,3251,214,21,193,72,149,149,65,738,77,43,17,220,141,141,207
"69682",138.7704,-35.03021,1,143,112,50,3896,271,49,222,93,192,192,93,870,131,25,51,356,82,82,356
"69683",140.2147,-37.28559,1,144,106,52,3254,262,59,203,103,186,186,103,679,108,18,51,292,67,67,292
"69684",147.718,-36.831,1,104,122,47,4693,247,-9,256,74,163,163,43,993,107,50,21,309,179,191,289
"69685",138.8096,-34.82952,1,143,116,49,4128,278,44,234,91,195,195,91,759,114,21,50,313,75,75,313
"69686",140.8471,-37.11148,1,142,125,52,3771,283,44,239,95,191,191,95,579,84,16,43,229,68,68,229
"69687",138.7968,-34.95751,1,136,114,49,4012,270,41,229,86,188,188,86,938,147,26,52,394,87,87,394
"69688",140.2155,-37.30132,1,143,105,52,3210,259,59,200,103,185,185,103,691,110,18,51,298,68,68,298
"69689",140.5313,-36.58866,1,149,129,53,3864,291,49,242,100,198,198,100,547,74,17,43,210,61,61,210
"69690",138.7373,-35.35472,1,151,99,51,3435,258,65,193,107,194,194,107,660,93,22,46,263,74,74,263
"69691",138.7547,-35.11021,1,143,110,50,3792,269,51,218,95,192,192,95,810,117,24,49,326,79,79,326
"69692",138.9573,-34.7741,1,137,120,50,4192,275,36,239,84,190,190,84,786,120,24,52,329,77,77,329
"69693",138.807,-34.96144,1,142,114,50,3960,273,46,227,92,192,192,92,846,129,24,52,351,78,78,351
"69694",140.7724,-36.92763,1,144,127,52,3849,286,45,241,96,195,195,96,576,80,17,42,224,68,68,224
"69695",140.865,-37.1779,1,142,123,52,3707,281,45,236,96,190,190,96,600,88,18,43,239,69,69,239
"69696",140.893,-37.47117,1,139,115,51,3544,270,45,225,94,185,185,94,704,100,21,44,279,78,78,279
"69697",140.8431,-37.46276,1,139,115,51,3537,270,45,225,94,185,185,94,709,101,20,44,282,78,78,282
"69698",140.8537,-37.46723,1,139,115,51,3537,270,45,225,94,185,185,94,709,101,20,44,282,78,78,282
"69699",140.856,-37.50469,1,138,113,51,3480,267,46,221,94,184,184,94,718,102,21,44,285,80,80,285
"69700",140.8561,-37.4783,1,139,115,51,3537,270,45,225,94,185,185,94,709,101,20,44,282,78,78,282
"69701",140.8679,-37.46912,1,139,115,51,3537,270,45,225,94,185,185,94,709,101,20,44,282,78,78,282
"69702",140.8791,-37.47109,1,139,115,51,3544,270,45,225,94,185,185,94,704,100,21,44,279,78,78,279
"69703",140.87,-37.47832,1,139,115,51,3537,270,45,225,94,185,185,94,709,101,20,44,282,78,78,282
"69704",140.893,-37.46727,1,139,115,51,3544,270,45,225,94,185,185,94,704,100,21,44,279,78,78,279
"69705",145.2069,-37.6202,1,143,108,48,4044,269,46,223,136,194,194,91,742,74,46,17,218,143,143,184
"69706",138.6855,-34.99426,1,138,108,49,3935,266,47,219,88,188,188,88,994,153,30,49,400,101,101,400
"69707",138.6922,-35.13743,1,145,105,50,3727,266,56,210,98,193,193,98,843,124,24,50,342,82,82,342
