"","X","Y","Presence","Annual.Mean.Temperature","Mean.Diurnal.Range","Isothermality","Temperature.Seasonality","Max.Temperature.of.Warmest.Month","Min.Temperature.of.Coldest.Month","Temperature.Annual.Range","Mean.Temperature.of.Wettest.Quarter","Mean.Temperature.of.Driest.Quarter","Mean.Temperature.of.Warmest.Quarter","Mean.Temperature.of.Coldest.Quarter","Annual.Precipitation","Precipitation.of.Wettest.Month","Precipitation.of.Driest.Month","Precipitation.Seasonality","Precipitation.of.Wettest.Quarter","Precipitation.of.Driest.Quarter","Precipitation.of.Warmest.Quarter","Precipitation.of.Coldest.Quarter"
"2500",148.45098,-37.35395,1,115,114,50,4007,236,8,228,110,149,165,62,933,104,62,15,274,193,197,235
"2501",148.88896,-37.63079,1,143,96,49,3430,244,50,194,106,187,187,98,991,101,62,14,285,196,196,273
"2502",148.6627,-37.34032,1,122,113,50,3924,240,16,224,117,155,171,71,934,100,63,15,268,191,193,245
"2503",148.65029,-37.36777,1,122,113,50,3924,240,16,224,117,155,171,71,934,100,63,15,268,191,193,245
"2504",145.84584,-37.858706,1,113,106,47,3971,241,18,223,68,164,164,62,1527,171,60,26,498,233,233,478
"2505",145.725975,-37.892078,1,114,103,47,3908,240,22,218,69,164,164,63,1507,166,63,25,481,234,234,463
"2506",145.746703,-37.904396,1,114,103,47,3908,240,22,218,69,164,164,63,1507,166,63,25,481,234,234,463
"2507",144.2512,-37.3342,1,111,108,46,4328,247,14,233,56,166,166,56,1113,141,49,35,395,152,152,395
"2508",144.259,-37.3412,1,111,108,46,4328,247,14,233,56,166,166,56,1113,141,49,35,395,152,152,395
"2509",144.3711,-37.4539,1,110,106,46,4221,243,14,229,62,164,164,56,1138,141,52,32,394,162,162,391
"2510",146.371452,-37.866453,1,81,102,46,4071,210,-9,219,34,134,134,29,1802,205,78,26,580,275,275,567
"2511",145.632495,-37.472595,1,124,111,47,4339,261,25,236,76,180,180,68,1261,152,51,29,423,184,184,414
"2512",145.949612,-37.388618,1,88,97,42,4534,225,-2,227,31,147,147,31,1803,237,60,38,661,222,222,661
"2513",145.86288,-37.919347,1,116,106,47,3861,242,21,221,72,165,165,66,1429,155,59,24,455,227,227,431
"2514",146.137349,-37.691822,1,88,103,45,4208,221,-3,224,40,142,142,35,1838,222,71,30,626,257,257,613
"2515",146.082927,-37.772042,1,94,104,46,4133,225,2,223,47,147,147,41,1831,216,72,29,616,266,266,598
"2516",148.657679,-37.724863,1,145,100,50,3402,248,49,199,107,188,188,100,930,95,56,15,269,183,183,251
"2517",149.319678,-37.614295,1,142,83,46,3284,234,56,178,107,183,183,99,997,106,65,14,291,203,203,279
"2518",149.589402,-37.531996,1,141,76,45,3169,226,60,166,127,182,182,100,963,103,64,12,268,209,209,257
"2519",149.570022,-37.359411,1,136,87,47,3384,229,45,184,148,96,178,91,946,101,65,15,257,213,220,234
"2520",148.92997,-37.286244,1,94,108,48,4056,213,-10,223,88,144,144,40,924,95,63,11,257,209,211,232
"2521",148.9313,-37.235445,1,93,109,48,4084,214,-12,226,110,144,144,39,915,95,63,11,257,208,210,228
"2522",144.1751,-37.8447,1,128,100,48,3762,246,38,208,101,176,176,80,705,73,46,15,214,141,141,183
"2523",147.518334,-37.921455,1,140,112,53,3457,249,39,210,154,183,183,95,689,78,34,19,208,141,141,167
"2524",145.363896,-37.513444,1,121,105,46,4251,254,26,228,73,175,175,66,1280,149,58,27,415,192,192,404
"2525",145.380454,-37.880283,1,129,101,47,3813,250,39,211,103,178,178,80,1177,120,60,19,350,205,205,327
"2526",143.52677,-38.58881,1,122,86,48,3182,224,47,177,82,164,164,82,1446,180,58,33,504,199,199,504
"2527",147.06983,-37.61737,1,105,117,49,4118,237,2,235,100,158,158,52,1074,106,58,15,308,208,208,287
"2528",145.41801,-38.03216,1,138,101,48,3673,256,48,208,113,185,185,91,971,100,51,20,294,170,170,266
"2529",144.52778,-37.39684,1,115,108,46,4238,249,18,231,68,170,170,62,957,114,50,27,317,150,150,309
"2530",145.27622,-37.36867,1,129,111,46,4395,266,29,237,81,185,185,73,970,111,48,25,311,154,154,301
"2531",144.16271,-37.49316,1,113,107,46,4165,246,18,228,67,167,167,61,989,121,48,29,333,148,148,325
"2532",145.13488,-37.4215,1,116,104,45,4320,249,21,228,67,171,171,61,1235,148,56,29,412,182,182,405
"2533",142.54547,-37.24414,1,122,118,49,4135,264,25,239,76,176,176,70,827,106,35,35,294,116,116,289
"2534",145.75296,-37.35753,1,124,114,46,4484,266,23,243,75,182,182,67,1189,151,45,33,416,166,166,413
"2535",145.15859,-37.46873,1,136,110,47,4210,267,37,230,108,190,190,82,829,86,49,18,248,150,150,226
"2536",145.55485,-37.73562,1,124,106,47,4035,253,30,223,79,176,176,72,1356,151,60,25,427,211,211,410
"2537",144.17107,-37.51138,1,113,106,46,4137,245,19,226,67,167,167,61,979,117,49,27,323,152,152,312
"2538",144.15703,-37.49393,1,113,107,46,4165,246,18,228,67,167,167,61,989,121,48,29,333,148,148,325
"2539",146.99507,-37.16309,1,87,111,45,4572,227,-15,242,36,146,146,29,1339,153,59,25,428,210,210,420
"2540",145.80593,-37.7889,1,113,106,47,4048,243,18,225,67,165,165,61,1558,180,60,28,517,231,231,501
"2541",145.79498,-37.62385,1,102,100,44,4278,235,10,225,53,157,157,47,1742,221,61,34,615,229,229,612
"2542",142.30139,-37.34262,1,124,117,50,3956,262,28,234,79,175,175,73,793,101,32,33,279,110,110,273
"2543",145.80499,-37.56447,1,99,98,43,4354,233,9,224,44,156,156,44,1779,229,61,36,637,228,228,637
"2544",145.31875,-37.8884,1,136,101,48,3759,255,46,209,110,184,184,87,1027,106,55,18,302,184,184,277
"2545",146.8127,-37.12598,1,104,118,47,4589,247,-2,249,53,162,162,45,1261,150,56,26,411,198,198,406
"2546",147.93762,-36.69154,1,97,120,46,4754,239,-17,256,67,156,157,35,1150,122,57,21,361,205,215,333
"2547",149.12867,-37.26113,1,127,107,49,3847,239,23,216,144,84,175,77,881,94,64,12,249,202,207,219
"2548",145.75051,-37.91,1,109,102,46,3928,235,17,218,64,159,159,58,1594,179,65,26,518,243,243,500
"2549",145.13703,-37.42604,1,116,104,45,4320,249,21,228,67,171,171,61,1235,148,56,29,412,182,182,405
"2550",145.07311,-37.40699,1,129,109,46,4311,262,30,232,81,184,184,74,910,103,49,23,288,151,151,279
"2551",145.00242,-38.35655,1,138,81,46,3263,236,62,174,103,181,181,96,963,106,47,25,304,158,158,299
"2552",145.08096,-38.28577,1,144,87,47,3330,247,65,182,106,188,188,101,802,84,43,21,241,140,140,234
"2553",146.39111,-37.47521,1,84,105,45,4393,220,-10,230,34,141,141,28,1649,201,64,30,558,228,228,551
"2554",146.47355,-38.44899,1,110,99,49,3504,222,20,202,65,155,155,65,1268,132,65,19,368,231,231,368
"2555",147.68092,-36.13886,1,117,126,45,5312,273,-2,275,59,184,186,49,1131,142,47,31,394,172,182,389
"2556",147.73643,-36.13222,1,110,123,45,5249,263,-8,271,52,175,177,42,1219,152,50,31,422,186,197,415
"2557",149.58579,-37.43946,1,145,78,45,3204,231,61,170,131,186,186,103,927,98,64,12,255,206,206,239
"2558",146.77823,-38.49953,1,130,100,50,3356,235,37,198,124,173,173,86,806,77,43,15,225,160,160,214
"2559",144.04397,-37.70699,1,120,104,47,3960,246,28,218,92,171,171,69,803,89,47,20,254,145,145,226
"2560",144.06418,-37.67115,1,120,104,47,3960,246,28,218,92,171,171,69,803,89,47,20,254,145,145,226
"2561",141.42166,-38.12025,1,133,94,52,2927,234,54,180,95,171,171,95,836,110,25,39,317,107,107,317
"2562",141.48789,-38.13868,1,134,93,52,2884,232,55,177,97,171,171,97,833,110,25,39,316,107,107,316
"2563",141.46518,-38.16608,1,134,93,52,2884,232,55,177,97,171,171,97,833,110,25,39,316,107,107,316
"2564",145.40918,-37.1072,1,124,113,45,4725,268,21,247,72,185,185,64,922,112,39,30,313,139,139,309
"2565",146.12035,-37.44728,1,115,116,47,4378,256,14,242,66,171,171,59,1426,188,49,36,513,185,185,511
"2566",144.0712,-37.2546,1,127,116,47,4425,267,24,243,78,184,184,71,700,84,34,27,227,112,112,223
"2567",142.29564,-37.3442,1,124,117,50,3956,262,28,234,79,175,175,73,793,101,32,33,279,110,110,273
"2568",148.03268,-37.7367,1,140,106,51,3469,247,41,206,154,184,184,95,795,82,44,15,235,163,163,191
"2569",148.83548,-37.1215,1,100,116,48,4219,227,-11,238,119,134,152,44,806,85,55,11,232,186,192,196
"2570",147.3029,-38.2409,1,139,106,51,3401,244,40,204,152,182,182,94,647,66,36,15,190,138,138,156
"2571",147.27831,-38.2563,1,138,105,51,3383,243,40,203,151,181,181,93,649,65,36,15,190,137,137,159
"2572",145.18715,-38.3183,1,145,88,47,3310,248,64,184,121,188,188,102,795,87,41,24,246,137,137,234
"2573",144.0719,-37.2442,1,131,118,47,4462,273,26,247,82,189,189,75,636,75,32,25,203,106,106,197
"2574",144.2625,-37.33,1,115,111,46,4364,253,16,237,60,171,171,60,1012,128,46,34,354,142,142,354
"2575",148.50316,-37.1695,1,111,118,49,4194,237,0,237,106,145,163,55,905,99,59,14,266,189,195,229
"2576",146.18415,-37.45257,1,107,115,47,4398,248,7,241,58,164,164,52,1489,197,51,36,535,191,191,532
"2577",149.66318,-37.43932,1,147,76,45,3165,231,65,166,133,188,188,106,922,96,65,11,255,206,206,238
"2578",145.70453,-37.55517,1,125,111,47,4220,260,26,234,78,179,179,71,1311,155,53,28,435,193,193,422
"2579",146.09319,-37.29869,1,112,113,46,4521,255,12,243,55,170,170,55,1399,188,48,37,510,179,179,510
"2580",149.072,-37.17366,1,99,111,48,4114,221,-7,228,117,52,150,45,838,88,58,12,235,190,207,201
"2581",148.36671,-37.46025,1,133,113,51,3783,249,28,221,149,166,180,83,906,98,59,15,266,186,188,226
"2582",148.68938,-37.20452,1,109,117,49,4165,235,-1,236,104,144,161,54,869,94,57,13,252,185,200,221
"2583",148.799,-37.62273,1,136,101,50,3527,242,40,202,98,181,181,90,987,100,63,14,280,197,197,269
"2584",147.75767,-37.69614,1,136,112,52,3615,249,34,215,150,182,182,89,817,91,46,16,249,173,173,189
"2585",149.1823,-37.67863,1,143,84,47,3294,236,58,178,108,185,185,100,1022,108,64,15,307,201,201,294
"2586",147.293153,-37.90855,1,138,116,52,3636,252,32,220,152,183,183,90,693,75,40,15,210,154,154,156
"2587",146.093075,-37.782557,1,90,102,45,4148,221,-1,222,42,143,143,37,1862,219,74,29,624,270,270,607
"2588",145.937474,-37.417046,1,84,96,42,4490,220,-5,225,28,142,142,28,1842,239,63,37,666,229,229,666
"2589",141.732306,-38.204468,1,136,93,52,2897,234,57,177,98,174,174,98,810,107,27,36,296,106,106,296
"2590",145.419768,-37.496466,1,120,106,45,4321,255,24,231,72,176,176,65,1272,151,55,28,420,188,188,411
"2591",144.3722,-37.4607,1,116,107,47,4156,248,21,227,70,170,170,64,977,116,51,26,320,156,156,310
"2592",145.859546,-37.781357,1,116,108,47,4011,246,20,226,70,167,167,64,1500,172,57,27,497,224,224,479
"2593",145.943673,-37.605226,1,112,109,46,4241,247,15,232,64,166,166,57,1572,197,55,33,552,212,212,544
"2594",145.862473,-37.919902,1,116,106,47,3861,242,21,221,72,165,165,66,1429,155,59,24,455,227,227,431
"2595",145.413091,-38.023106,1,140,100,48,3630,257,50,207,115,186,186,93,936,96,50,19,283,166,166,255
"2596",148.942288,-37.661893,1,141,95,49,3422,241,48,193,103,184,184,96,1009,103,63,14,290,199,199,279
"2597",149.262818,-37.510196,1,139,89,47,3414,236,49,187,102,182,182,94,983,103,67,13,276,206,206,267
"2598",149.385618,-37.478266,1,138,86,46,3374,232,49,183,131,180,180,93,960,103,65,13,262,207,207,252
"2599",144.0801,-37.2838,1,127,116,47,4425,267,24,243,78,184,184,71,700,84,34,27,227,112,112,223
"2600",145.472764,-37.738504,1,137,108,48,3965,264,40,224,110,188,188,86,1079,114,55,21,330,181,181,301
"2601",146.427007,-37.569706,1,96,113,47,4254,234,-2,236,48,150,150,42,1537,186,62,29,512,223,223,504
"2602",144.0753,-37.2972,1,123,114,47,4371,262,22,240,75,179,179,68,774,94,36,29,256,119,119,253
"2603",144.2604,-37.4632,1,109,106,46,4187,242,15,227,62,163,163,56,1125,139,52,32,388,162,162,381
"2604",145.599294,-37.398606,1,112,102,44,4465,249,18,231,55,170,170,55,1459,188,52,36,521,192,192,521
"2605",145.456908,-37.865067,1,134,104,48,3846,257,41,216,108,183,183,84,1097,112,56,20,330,189,189,304
"2606",144.57189,-37.39505,1,115,107,46,4234,248,18,230,67,169,169,61,986,118,51,27,328,155,155,319
"2607",145.41238,-38.02939,1,140,100,48,3630,257,50,207,115,186,186,93,936,96,50,19,283,166,166,255
"2608",145.33822,-37.57775,1,131,108,47,4155,262,34,228,85,184,184,77,1065,116,55,22,324,176,176,308
"2609",143.63565,-38.64677,1,113,84,47,3175,215,39,176,73,155,155,73,1680,210,69,33,587,229,229,587
"2610",144.1599,-37.50751,1,115,107,47,4127,246,20,226,68,168,168,62,937,111,48,26,306,149,149,294
"2611",144.15888,-37.50478,1,115,107,47,4127,246,20,226,68,168,168,62,937,111,48,26,306,149,149,294
"2612",145.88667,-37.55445,1,103,102,44,4348,237,10,227,53,159,159,47,1728,223,59,36,618,222,222,617
"2613",146.96757,-38.2546,1,133,108,51,3467,243,33,210,146,177,177,87,697,69,40,14,203,148,148,170
"2614",142.29579,-37.34538,1,124,117,50,3956,262,28,234,79,175,175,73,793,101,32,33,279,110,110,273
"2615",142.29471,-37.3481,1,124,117,50,3956,262,28,234,79,175,175,73,793,101,32,33,279,110,110,273
"2616",142.29915,-37.34354,1,124,117,50,3956,262,28,234,79,175,175,73,793,101,32,33,279,110,110,273
"2617",145.30645,-37.63047,1,138,108,48,4035,265,41,224,111,189,189,86,913,94,52,19,272,162,162,244
"2618",144.22725,-38.36871,1,138,89,48,3262,237,54,183,113,180,180,96,657,71,38,20,202,117,117,191
"2619",143.20556,-37.26433,1,123,118,48,4293,265,23,242,76,178,178,69,745,92,33,30,257,114,114,241
"2620",144.12045,-37.2975,1,123,114,47,4371,262,22,240,75,179,179,68,786,96,37,29,261,120,120,258
"2621",144.28251,-37.30765,1,115,111,46,4364,253,16,237,60,171,171,60,1012,128,46,34,354,142,142,354
"2622",143.26728,-37.292,1,113,115,48,4284,254,16,238,66,168,168,59,892,112,37,32,310,128,128,297
"2623",145.87308,-37.47951,1,85,95,42,4455,219,-4,223,29,142,142,29,1869,241,64,37,675,234,234,675
"2624",146.76761,-36.77434,1,72,103,42,4898,215,-28,243,16,135,135,10,1501,182,57,31,511,210,246,502
"2625",145.55778,-37.64282,1,135,111,48,4085,266,36,230,108,187,187,82,1175,129,56,23,365,189,189,341
"2626",146.65997,-37.29331,1,97,115,47,4472,238,-5,243,47,154,154,40,1351,161,57,27,442,203,203,435
"2627",148.75274,-37.6296,1,138,100,50,3484,242,42,200,100,182,182,92,981,100,61,14,279,194,194,267
"2628",148.70527,-37.4861,1,124,108,50,3770,238,22,216,119,171,171,75,962,101,63,14,271,196,196,255
"2629",148.79472,-37.49018,1,124,106,49,3744,236,23,213,119,171,171,75,965,100,64,14,268,198,198,259
"2630",147.91317,-36.70616,1,90,117,46,4756,231,-21,252,59,150,151,29,1248,135,60,22,397,218,227,362
"2631",148.8351,-37.38411,1,117,108,49,3856,232,14,218,134,166,166,67,930,97,64,13,260,197,197,246
"2632",148.83374,-37.32826,1,91,106,47,4036,210,-12,222,85,141,141,38,973,100,66,12,274,216,216,247
"2633",149.0691,-37.22704,1,98,109,48,4048,218,-6,224,116,52,149,45,868,91,61,11,242,201,210,211
"2634",147.82809,-36.81135,1,93,117,46,4667,233,-18,251,62,151,152,32,1127,120,56,21,352,203,213,321
"2635",146.36963,-37.87709,1,87,104,47,4036,215,-5,220,41,139,139,35,1740,194,78,24,549,275,275,536
"2636",146.29576,-37.87216,1,69,95,44,4120,197,-17,214,22,122,122,17,1919,222,80,28,629,280,280,618
"2637",144.36402,-37.46088,1,116,107,47,4156,248,21,227,70,170,170,64,977,116,51,26,320,156,156,310
"2638",144.21211,-37.83584,1,127,99,47,3765,245,37,208,100,175,175,79,723,75,46,15,220,144,144,186
"2639",145.28792,-37.54909,1,138,110,48,4115,268,40,228,111,191,191,85,852,87,50,18,253,155,155,226
"2640",146.51901,-38.33293,1,126,107,50,3537,240,29,211,102,171,171,79,896,87,44,17,259,170,170,240
"2641",146.84157,-38.37797,1,128,103,50,3412,235,33,202,140,171,171,83,797,77,44,15,224,162,162,206
"2642",146.58176,-37.76447,1,95,112,48,4073,227,-2,229,67,147,147,43,1511,167,71,22,464,248,248,455
"2643",147.47787,-36.74115,1,101,119,46,4821,247,-10,257,47,162,162,39,1152,133,52,25,373,189,202,362
"2644",142.48128,-37.1323,1,112,118,48,4218,256,15,241,65,167,167,59,996,131,39,38,365,130,130,364
"2645",148.68048,-37.43959,1,134,109,50,3773,247,30,217,149,181,181,84,945,98,63,14,267,193,193,250
"2646",142.57989,-37.27253,1,115,117,49,4102,256,19,237,69,168,168,63,925,120,37,35,332,126,126,327
"2647",148.53705,-37.72094,1,148,103,51,3411,252,51,201,110,191,191,103,888,90,54,14,255,177,177,234
"2648",144.06272,-37.67455,1,120,104,47,3960,246,28,218,92,171,171,69,803,89,47,20,254,145,145,226
"2649",141.66504,-38.23244,1,136,89,52,2819,230,59,171,100,173,173,100,825,110,27,38,308,108,108,308
"2650",141.49131,-38.14533,1,134,93,52,2884,232,55,177,97,171,171,97,833,110,25,39,316,107,107,316
"2651",141.01493,-37.99611,1,136,94,51,2956,237,56,181,98,175,175,98,790,109,25,42,312,93,93,312
"2652",141.7131,-38.20067,1,136,93,52,2897,234,57,177,98,174,174,98,810,107,27,36,296,106,106,296
"2653",141.13981,-38.0161,1,137,94,52,2940,237,57,180,99,175,175,99,792,108,25,41,310,95,95,310
"2654",141.47113,-38.11,1,135,95,52,2946,236,55,181,97,174,174,97,815,108,25,39,307,104,104,307
"2655",148.08905,-36.90664,1,75,108,45,4529,206,-32,238,44,131,132,16,1354,149,69,20,424,251,252,364
"2656",144.1174,-37.3014,1,123,114,47,4371,262,22,240,75,179,179,68,786,96,37,29,261,120,120,258
"2657",143.20526,-37.26481,1,123,118,48,4293,265,23,242,76,178,178,69,745,92,33,30,257,114,114,241
"2658",148.91949,-37.2446,1,93,109,48,4084,214,-12,226,110,144,144,39,915,95,63,11,257,208,210,228
"2659",148.82554,-37.1113,1,98,116,48,4252,225,-12,237,118,133,151,42,837,88,57,12,241,191,197,204
"2660",146.34606,-38.0737,1,126,114,50,3742,249,24,225,101,173,173,77,1070,111,48,19,319,200,200,289
"2661",146.36645,-38.0623,1,126,114,50,3742,249,24,225,101,173,173,77,1070,111,48,19,319,200,200,289
"2662",146.35816,-38.0547,1,126,114,50,3742,249,24,225,101,173,173,77,1070,111,48,19,319,200,200,289
"2663",144.95809,-38.4198,1,137,75,45,3154,229,64,165,104,178,178,96,909,101,44,25,288,149,149,286
"2664",144.0797,-38.3956,1,132,90,48,3305,235,49,186,94,175,175,89,743,85,37,25,237,119,119,230
"2665",144.1461,-38.3367,1,138,90,48,3284,239,54,185,113,181,181,96,647,71,36,22,202,112,112,191
"2666",145.58662,-37.529,1,111,102,44,4345,245,18,227,62,167,167,55,1537,192,57,33,534,208,208,531
"2667",146.3254,-37.6367,1,102,115,48,4170,239,3,236,55,155,155,48,1574,192,62,29,531,226,226,520
"2668",147.29637,-37.9058,1,138,116,52,3636,252,32,220,152,183,183,90,693,75,40,15,210,154,154,156
"2669",144.2069,-37.4518,1,107,106,46,4232,242,13,229,60,162,162,54,1135,143,48,34,399,155,155,394
"2670",145.70691,-37.5958,1,117,106,46,4227,251,22,229,70,172,172,63,1463,176,56,30,493,209,209,483
"2671",146.66315,-38.2481,1,132,110,50,3568,248,32,216,127,177,177,86,743,73,39,16,216,149,149,185
"2672",149.20663,-37.42448,1,138,96,48,3531,240,43,197,152,183,183,92,961,99,67,13,268,206,206,255
"2673",145.87711,-37.27951,1,127,117,47,4554,271,23,248,69,185,185,69,1130,147,42,34,402,157,157,402
"2674",148.35402,-37.35541,1,132,116,50,3913,252,24,228,148,165,181,80,894,99,60,15,267,183,188,220
"2675",148.7963,-37.40635,1,115,109,49,3898,230,11,219,109,163,163,63,936,98,64,13,262,197,197,248
"2676",148.44439,-37.39288,1,130,114,50,3861,248,23,225,146,163,178,79,916,100,61,15,269,188,191,231
"2677",148.71732,-37.64886,1,137,101,50,3512,242,40,202,98,181,181,91,976,99,61,14,277,194,194,264
"2678",148.95123,-37.32164,1,98,107,48,4013,216,-5,221,93,148,148,45,934,97,64,12,260,210,210,238
"2679",148.6087,-37.14118,1,97,115,48,4234,224,-12,236,93,132,150,42,941,100,64,13,277,203,205,236
"2680",145.895962,-37.789888,1,108,106,47,4050,239,14,225,62,160,160,56,1633,192,62,29,548,238,238,533
"2681",145.852716,-37.917401,1,116,106,47,3861,242,21,221,72,165,165,66,1429,155,59,24,455,227,227,431
"2682",144.2707,-37.3895,1,108,107,46,4273,244,12,232,60,163,163,54,1161,147,49,35,412,157,157,410
"2683",144.2899,-37.3853,1,108,107,46,4273,244,12,232,60,163,163,54,1161,147,49,35,412,157,157,410
"2684",148.315574,-37.342647,1,108,114,49,4033,231,2,229,103,142,158,55,935,106,60,15,279,195,199,230
"2685",146.505961,-38.115965,1,128,114,51,3680,248,25,223,122,174,174,80,915,93,46,16,266,181,181,232
"2686",145.873295,-37.806266,1,102,102,46,4056,232,11,221,56,155,155,51,1727,202,67,29,578,251,251,563
"2687",145.899523,-37.801692,1,100,102,46,4076,229,9,220,54,153,153,48,1765,207,69,29,592,257,257,577
"2688",148.88612,-37.711317,1,144,93,48,3360,243,53,190,108,187,187,100,990,102,60,15,290,194,194,277
"2689",149.553813,-37.607484,1,142,74,45,3123,226,62,164,110,182,182,101,979,105,63,13,281,205,205,269
"2690",148.724271,-37.591092,1,129,103,49,3603,237,30,207,89,174,174,81,985,99,63,14,276,198,198,265
"2691",149.185269,-37.339212,1,136,100,49,3642,241,37,204,150,182,182,88,929,98,66,13,262,207,207,239
"2692",149.018317,-37.25264,1,98,108,48,4026,217,-6,223,115,148,148,45,898,93,62,11,250,208,210,223
"2693",144.4408,-37.4316,1,110,106,46,4216,244,15,229,63,164,164,57,1103,135,53,31,377,163,163,371
"2694",145.397336,-37.877731,1,129,101,47,3813,250,39,211,103,178,178,80,1177,120,60,19,350,205,205,327
"2695",145.441633,-37.904043,1,135,103,48,3813,256,43,213,109,184,184,86,1073,110,55,20,323,186,186,297
"2696",145.397692,-37.8084,1,134,104,48,3883,257,41,216,107,183,183,83,1097,112,57,20,329,189,189,303
"2697",146.06037,-37.5154,1,112,114,47,4293,251,13,238,64,167,167,57,1511,197,52,35,542,197,197,537
"2698",145.41471,-38.02671,1,140,100,48,3630,257,50,207,115,186,186,93,936,96,50,19,283,166,166,255
"2699",146.82717,-36.70232,1,105,115,44,4988,253,-4,257,49,168,169,41,1289,160,50,32,449,189,206,444
"2700",143.63618,-38.66118,1,113,84,47,3175,215,39,176,73,155,155,73,1680,210,69,33,587,229,229,587
"2701",146.53327,-36.79709,1,116,118,45,4915,265,6,259,62,179,179,54,1135,141,47,31,391,172,185,384
"2702",145.80996,-37.39417,1,93,96,42,4546,229,3,226,36,152,152,36,1799,239,59,39,669,219,219,669
"2703",146.02645,-37.7738,1,99,105,46,4102,230,6,224,52,152,152,46,1772,209,69,29,597,257,257,580
"2704",146.60421,-38.65498,1,136,93,50,3190,235,49,186,113,177,177,94,817,81,40,18,234,151,151,230
"2705",145.87531,-37.48134,1,80,94,42,4436,214,-8,222,24,137,137,24,1901,243,66,36,680,240,240,680
"2706",143.86195,-38.5883,1,118,86,48,3234,220,42,178,77,161,161,77,1260,156,54,32,433,176,176,433
"2707",142.29905,-37.33814,1,124,117,50,3956,262,28,234,79,175,175,73,793,101,32,33,279,110,110,273
