"","X","Y","Presence","Annual.Mean.Temperature","Mean.Diurnal.Range","Isothermality","Temperature.Seasonality","Max.Temperature.of.Warmest.Month","Min.Temperature.of.Coldest.Month","Temperature.Annual.Range","Mean.Temperature.of.Wettest.Quarter","Mean.Temperature.of.Driest.Quarter","Mean.Temperature.of.Warmest.Quarter","Mean.Temperature.of.Coldest.Quarter","Annual.Precipitation","Precipitation.of.Wettest.Month","Precipitation.of.Driest.Month","Precipitation.Seasonality","Precipitation.of.Wettest.Quarter","Precipitation.of.Driest.Quarter","Precipitation.of.Warmest.Quarter","Precipitation.of.Coldest.Quarter"
"65936",138.5604,-31.41152,1,175,144,47,5829,335,30,305,107,217,248,99,331,42,18,30,121,60,68,109
"65937",140.1533,-33.76111,1,170,142,50,4905,324,45,279,139,230,233,108,236,25,14,14,67,50,53,60
"65938",140.1389,-33.75972,1,170,142,50,4905,324,45,279,139,230,233,108,236,25,14,14,67,50,53,60
"65939",141.75,-33.41667,1,177,138,47,5237,332,44,288,146,214,244,110,265,27,19,11,72,62,62,63
"65940",143.9406,-28.67917,1,209,142,45,6192,363,51,312,278,142,285,126,298,45,11,38,116,48,101,54
"65941",138.5581,-31.41666,1,175,144,47,5829,335,30,305,107,217,248,99,331,42,18,30,121,60,68,109
"65942",144.7931,-28.68444,1,205,145,46,6050,359,47,312,272,140,280,124,334,51,12,41,137,50,117,56
"65943",144.6899,-25.0657,1,217,151,48,5748,360,51,309,277,155,284,138,456,73,12,53,205,48,193,55
"65944",141.75,-33.25,1,178,138,47,5297,333,45,288,147,110,246,110,258,26,18,11,69,60,61,60
"65945",146.7523,-29.18388,1,204,143,46,5930,355,48,307,270,125,278,125,402,60,16,39,152,64,151,64
"65946",145.5261,-27.98611,1,205,141,46,6012,353,48,305,271,140,279,124,372,61,14,42,156,54,142,61
"65947",151.96,-32.73,1,180,97,48,3687,269,71,198,160,177,224,130,1212,149,62,24,372,224,323,314
"65948",145.5439,-27.9825,1,205,140,46,5983,352,48,304,270,140,278,124,377,61,15,41,156,57,141,63
"65949",141.0789,-27.61889,1,220,142,45,6281,374,61,313,290,187,298,136,184,30,6,46,81,27,68,35
"65950",140.1392,-33.77149,1,170,142,50,4905,324,45,279,139,230,233,108,236,25,14,14,67,50,53,60
"65951",145.5369,-27.95361,1,203,141,46,6007,351,46,305,269,138,277,122,381,62,15,42,158,57,144,63
"65952",144.8156,-28.41278,1,206,146,46,6052,359,46,313,272,141,280,124,345,55,12,43,145,50,125,58
"65953",144.6239,-27.96972,1,206,145,46,6127,360,46,314,273,141,282,124,339,53,13,42,143,49,124,56
"65954",141.75,-33.58333,1,176,138,47,5242,332,44,288,144,213,243,108,269,27,19,10,74,61,62,66
"65955",128.0181,-29.5681,1,189,154,51,4961,342,44,298,249,134,249,122,173,19,10,18,50,34,50,40
"65956",128.9403,-29.3805,1,191,157,51,4990,346,44,302,251,135,251,123,166,18,9,20,50,30,50,35
"65957",145.1929,-28.11672,1,204,146,46,5995,357,45,312,270,140,278,124,371,62,13,46,160,51,142,60
"65958",146.0923,-29.09453,1,204,143,46,5938,355,49,306,270,139,277,125,373,48,17,33,140,62,126,63
"65959",140.7314,-27.74806,1,220,142,45,6255,374,62,312,290,186,297,136,176,27,6,43,74,28,64,34
"65960",145.1933,-28.1175,1,204,146,46,5995,357,45,312,270,140,278,124,371,62,13,46,160,51,142,60
"65961",146.06,-29.73,1,203,143,46,5863,355,50,305,269,139,276,125,386,48,18,31,141,67,124,68
"65962",119.0153,-25.67611,1,220,147,44,6533,384,54,330,296,220,300,134,220,41,2,67,99,10,85,56
"65963",145.2049,-28.11477,1,204,146,46,5995,357,45,312,270,140,278,124,371,62,13,46,160,51,142,60
"65964",141.25,-33.75,1,174,139,48,5114,330,45,285,142,211,239,108,263,27,18,14,76,56,57,68
"65965",142.25,-34.08334,1,171,138,48,5161,327,41,286,140,208,237,105,300,31,20,14,89,62,67,79
"65966",141.4167,-33.41666,1,177,138,48,5241,332,45,287,145,214,244,109,253,26,18,11,69,59,59,60
"65967",141.5833,-32.58334,1,181,135,47,5373,333,46,287,245,111,249,111,239,25,14,16,66,48,62,48
"65968",152.8995,-27.26409,1,200,111,51,3794,294,78,216,241,155,244,147,1262,184,34,46,518,140,507,174
"65969",141.0833,-33.25,1,176,139,48,5206,331,44,287,144,108,242,108,241,24,17,10,64,55,59,55
"65970",140.2047,-33.70482,1,170,142,50,4967,325,44,281,139,207,234,107,234,25,14,14,66,50,54,59
"65971",141.0833,-33.58334,1,174,140,48,5130,330,44,286,143,211,240,108,249,26,18,12,71,55,56,62
"65972",141.5833,-33.58334,1,175,138,48,5203,331,44,287,144,212,242,108,264,27,18,11,74,59,59,65
"65973",141.9167,-32.58334,1,182,136,47,5422,334,46,288,246,111,250,111,250,26,15,16,69,52,64,52
"65974",141.25,-33.25,1,178,139,48,5232,333,46,287,146,110,245,110,241,25,17,11,65,55,58,55
"65975",146.2588,-34.2392,1,167,133,45,5698,323,31,292,130,224,240,94,447,45,30,13,126,100,100,116
"65976",142.0303,-35.14194,1,161,141,50,4903,319,37,282,130,224,224,98,357,39,22,20,111,68,68,103
"65977",141.75,-33.41666,1,177,138,47,5271,333,45,288,146,215,245,110,264,27,19,10,72,62,62,63
"65978",140.21,-33.7,1,171,142,50,4984,325,44,281,139,208,235,107,234,25,14,14,66,50,54,59
"65979",142.7,-34.53333,1,168,139,48,5195,325,38,287,137,206,235,102,328,34,23,14,97,71,71,86
"65980",140.1533,-33.75972,1,170,142,50,4905,324,45,279,139,230,233,108,236,25,14,14,67,50,53,60
"65981",141.5208,-36.23861,1,147,138,51,4439,300,34,266,99,204,205,91,422,52,20,30,141,65,68,140
"65982",139.9678,-34.17065,1,168,140,51,4711,319,47,272,115,225,228,108,264,28,13,20,78,50,53,74
"65983",140.1528,-33.76111,1,170,142,50,4905,324,45,279,139,230,233,108,236,25,14,14,67,50,53,60
"65984",142.0103,-35.12139,1,161,141,50,4942,319,37,282,129,225,225,98,359,39,22,19,111,69,69,103
"65985",145.5571,-27.97922,1,205,140,46,5983,352,48,304,270,140,278,124,377,61,15,41,156,57,141,63
"65986",151.7,-32.93,1,176,94,47,3788,266,69,197,220,132,222,125,1136,134,55,28,382,179,334,244
"65987",142.3325,-34.69203,1,167,139,48,5048,323,39,284,135,232,232,102,329,34,22,16,100,68,68,90
"65988",142.1279,-29.31618,1,205,135,43,6243,360,52,308,276,138,283,123,231,35,10,35,87,41,80,44
"65989",142.2353,-34.21897,1,170,137,48,5150,326,41,285,139,207,236,104,299,31,20,15,89,61,66,79
"65990",140.1205,-34.12593,1,168,141,51,4783,320,46,274,136,226,229,107,257,28,13,20,76,49,52,72
"65991",144.0479,-36.11402,1,156,128,47,4968,307,37,270,124,220,220,93,411,45,26,20,128,80,80,117
"65992",147.7636,-29.74,1,198,141,46,5889,348,45,303,264,119,271,119,479,70,24,35,177,84,172,84
"65993",141.1081,-34.98389,1,164,143,51,4717,320,42,278,132,222,224,104,305,33,17,22,96,56,57,92
"65994",141.4396,-34.40969,1,168,140,49,4991,325,42,283,137,229,232,104,300,32,19,18,92,60,60,84
"65995",141.4922,-35.02639,1,163,142,50,4827,321,41,280,132,223,226,102,321,35,19,21,101,60,61,95
"65996",141.551,-34.50809,1,166,140,49,4985,323,40,283,134,226,230,102,311,33,20,19,96,62,62,88
"65997",142.3647,-35.75583,1,156,139,49,4827,315,36,279,124,219,219,95,364,41,21,21,114,67,67,103
"65998",148.4551,-20.76207,1,203,111,52,3561,297,84,213,239,163,243,152,1139,229,18,77,617,72,587,90
"65999",146.2164,-28.27,1,205,140,46,5954,352,49,303,271,140,278,125,377,55,16,35,145,62,129,68
"66000",141.1847,-35.24556,1,161,142,51,4648,317,42,275,130,219,221,102,325,36,18,23,103,58,59,100
"66001",145.5385,-27.97922,1,205,141,46,6012,353,48,305,271,140,279,124,372,61,14,42,156,54,142,61
"66002",145.6127,-27.98255,1,205,140,46,6026,352,48,304,270,139,278,123,379,61,15,41,155,57,141,63
"66003",144.4313,-26.74422,1,219,144,45,6176,369,54,315,285,152,293,135,358,55,12,50,159,42,137,46
"66004",140.1381,-33.76611,1,170,142,50,4905,324,45,279,139,230,233,108,236,25,14,14,67,50,53,60
"66005",144.4578,-28.78333,1,207,144,46,6114,361,49,312,275,141,283,125,317,47,11,39,128,49,110,55
"66006",140.1519,-33.76111,1,170,142,50,4905,324,45,279,139,230,233,108,236,25,14,14,67,50,53,60
"66007",138.6992,-35.09095,1,147,105,49,3772,269,57,212,99,195,195,99,824,122,23,50,333,79,79,333
"66008",118.4475,-28.88333,1,201,144,45,6181,367,52,315,131,232,279,121,250,38,9,42,100,31,53,89
"66009",142.8785,-34.52147,1,168,139,48,5212,325,37,288,136,206,235,101,335,34,23,13,98,73,73,88
"66010",146.2576,-34.21988,1,167,133,45,5698,323,31,292,130,224,240,94,447,45,30,13,126,100,100,116
"66011",121.4467,-26.04417,1,221,149,45,6403,384,54,330,293,186,299,135,230,43,5,53,100,20,89,46
"66012",119.5219,-27.58611,1,208,142,44,6427,373,51,322,134,203,289,124,232,30,7,38,80,26,66,67
"66013",145.071,-26.09584,1,210,147,47,5993,354,44,310,273,145,281,128,445,72,15,49,198,54,179,58
"66014",130.1357,-29.6033,1,190,160,53,4840,345,44,301,248,136,248,124,168,19,9,21,52,31,52,34
"66015",143.9695,-28.685,1,209,142,45,6196,364,50,314,278,142,286,126,300,45,11,37,118,48,102,54
"66016",130.1188,-29.6915,1,189,160,53,4803,343,45,298,247,136,247,124,169,19,9,21,51,31,51,35
"66017",145.9946,-27.18671,1,206,142,46,5974,350,45,305,270,141,278,125,424,68,17,39,166,62,154,65
"66018",145.5078,-25.44087,1,209,152,49,5732,352,42,310,269,147,276,130,489,78,16,52,219,60,206,64
"66019",130.1167,-29.5501,1,190,160,53,4867,345,44,301,248,136,248,124,168,19,9,21,52,31,52,34
"66020",145.1402,-25.26922,1,216,152,49,5725,359,50,309,276,154,283,138,468,75,14,53,211,53,202,57
"66021",145.7157,-30.51727,1,197,138,46,5835,349,50,299,265,134,271,120,352,47,17,28,125,66,104,68
"66022",130.5042,-28.7828,1,196,161,51,5232,354,43,311,258,138,258,125,177,21,8,28,61,28,61,31
"66023",140.7191,-33.47597,1,174,141,49,5124,329,44,285,142,211,239,108,235,24,16,11,65,52,55,58
"66024",129.2,-28.50011,1,196,158,50,5391,355,42,313,260,137,260,123,179,20,9,23,58,30,58,35
"66025",140.1589,-33.75899,1,170,142,50,4905,324,45,279,139,230,233,108,236,25,14,14,67,50,53,60
"66026",140.711,-33.48389,1,174,141,49,5124,329,44,285,142,211,239,108,235,24,16,11,65,52,55,58
"66027",131.2,-29.23344,1,192,160,52,4995,347,44,303,251,136,251,124,180,22,9,28,63,31,63,33
"66028",131.0833,-29.9501,1,188,159,54,4651,339,47,292,243,135,243,125,179,20,8,25,56,35,56,37
"66029",140.7052,-33.48297,1,174,141,49,5120,329,44,285,142,211,239,108,234,24,16,11,64,52,55,57
"66030",145.6086,-27.99111,1,205,140,46,6026,352,48,304,270,139,278,123,379,61,15,41,155,57,141,63
"66031",140.185,-33.3106,1,172,143,50,5096,327,42,285,139,209,237,106,212,22,15,11,57,49,54,49
"66032",142.2269,-34.22389,1,170,137,48,5150,326,41,285,139,207,236,104,299,31,20,15,89,61,66,79
"66033",141.17,-33.26528,1,177,139,48,5218,332,45,287,145,109,243,109,240,25,17,11,65,55,58,55
"66034",130.1236,-29.70639,1,189,160,53,4803,343,45,298,247,136,247,124,169,19,9,21,51,31,51,35
"66035",141.1572,-35.26083,1,160,142,51,4652,315,41,274,128,217,220,101,332,38,18,25,107,58,59,104
"66036",145.9167,-30.08333,1,201,142,46,5819,354,51,303,268,138,274,124,372,44,18,27,131,68,114,71
"66037",145.75,-30.58333,1,197,138,46,5850,349,50,299,264,134,271,120,354,48,17,29,126,67,104,69
"66038",144.75,-26.6325,1,214,145,46,6117,362,49,313,280,148,288,131,385,61,13,48,170,47,144,51
"66039",130.8046,-29.20974,1,194,161,52,4988,350,45,305,254,139,254,127,173,20,9,26,59,30,59,32
"66040",142.8267,-31.49444,1,189,138,45,5867,343,41,302,257,126,263,112,270,34,16,21,85,55,81,57
"66041",140.1544,-33.76139,1,170,142,50,4905,324,45,279,139,230,233,108,236,25,14,14,67,50,53,60
"66042",145.7131,-30.51944,1,197,138,46,5835,349,50,299,265,134,271,120,352,47,17,28,125,66,104,68
"66043",144.75,-26.63333,1,214,145,46,6117,362,49,313,280,148,288,131,385,61,13,48,170,47,144,51
"66044",130.7912,-29.34659,1,192,161,53,4947,348,45,303,251,137,251,125,172,20,9,26,58,30,58,33
"66045",141.3199,-33.39017,1,176,139,48,5214,331,45,286,144,213,243,109,253,26,18,10,69,58,59,61
"66046",145.8822,-30.51889,1,198,138,46,5868,350,50,300,265,134,272,121,358,48,18,29,127,67,106,68
"66047",142.3806,-37.01805,1,131,124,49,4276,277,28,249,77,186,186,77,715,92,32,36,256,100,100,256
"66048",120.7172,-27.44056,1,205,144,44,6393,370,45,325,279,206,285,121,232,29,7,39,83,25,73,59
"66049",146.4611,-25.99028,1,203,150,48,5770,344,35,309,264,140,271,123,520,78,22,42,207,74,206,75
"66050",140.6938,-33.47041,1,174,141,49,5120,329,44,285,142,211,239,108,234,24,16,11,64,52,55,57
"66051",140.7034,-33.47286,1,174,141,49,5120,329,44,285,142,211,239,108,234,24,16,11,64,52,55,57
"66052",140.6954,-33.4815,1,174,141,49,5120,329,44,285,142,211,239,108,234,24,16,11,64,52,55,57
"66053",145.5663,-28.0788,1,205,140,46,5986,352,48,304,270,140,278,124,372,60,15,41,155,56,141,62
"66054",139.9414,-33.77667,1,169,141,50,4872,322,45,277,137,206,231,107,238,26,13,15,68,49,55,60
"66055",142.5699,-33.38563,1,178,139,47,5368,334,43,291,147,217,247,109,276,28,18,12,75,64,65,67
"66056",141.0903,-33.35354,1,176,139,48,5183,331,45,286,145,213,242,109,240,25,17,11,66,56,57,56
"66057",140.7032,-33.47719,1,174,141,49,5120,329,44,285,142,211,239,108,234,24,16,11,64,52,55,57
"66058",141.1842,-35.25806,1,160,142,51,4679,316,41,275,129,218,221,101,329,37,18,24,105,58,59,102
"66059",140.7086,-33.47188,1,174,141,49,5124,329,44,285,142,211,239,108,235,24,16,11,65,52,55,58
"66060",150.6354,-33.42636,1,147,119,48,4508,266,20,246,198,96,202,86,1275,193,53,40,512,170,477,208
"66061",140.1408,-33.75927,1,170,142,50,4905,324,45,279,139,230,233,108,236,25,14,14,67,50,53,60
"66062",140.7007,-33.48097,1,174,141,49,5120,329,44,285,142,211,239,108,234,24,16,11,64,52,55,57
"66063",140.7147,-33.47596,1,174,141,49,5124,329,44,285,142,211,239,108,235,24,16,11,65,52,55,58
"66064",140.7089,-33.46719,1,174,141,49,5124,329,44,285,142,211,239,108,235,24,16,11,65,52,55,58
"66065",140.5333,-33.65,1,172,141,49,5049,327,44,283,141,209,237,107,238,25,15,14,67,51,54,60
"66066",142.25,-34.75,1,166,139,48,5030,323,39,284,135,231,231,102,335,35,22,18,103,69,69,92
"66067",141.1764,-35.26611,1,160,142,51,4679,316,41,275,129,218,221,101,329,37,18,24,105,58,59,102
"66068",142.0177,-35.1266,1,161,141,50,4903,319,37,282,130,224,224,98,357,39,22,20,111,68,68,103
"66069",144.45,-29.25,1,205,142,45,6082,359,50,309,273,140,281,124,304,45,11,36,117,49,107,54
"66070",141.75,-34.58333,1,167,139,48,4989,325,41,284,136,228,232,104,310,33,20,18,96,62,63,87
"66071",141.7147,-35.03898,1,163,141,50,4868,321,40,281,132,226,226,101,328,35,20,20,102,63,63,95
"66072",142.3025,-34.59676,1,167,139,48,5070,323,39,284,136,229,232,102,325,34,22,16,99,68,69,88
"66073",142.2374,-34.23091,1,170,137,48,5150,326,41,285,139,207,236,104,299,31,20,15,89,61,66,79
"66074",140.0411,-33.76722,1,169,142,50,4903,323,44,279,137,206,232,107,239,26,13,15,69,49,55,61
"66075",147.0789,-28.88198,1,204,143,46,5913,354,48,306,270,126,278,126,419,62,19,37,156,70,153,70
"66076",140.1215,-33.76393,1,170,142,51,4907,323,45,278,138,207,233,107,238,26,14,15,68,50,54,60
"66077",140.175,-33.70389,1,170,142,50,4967,325,44,281,139,207,234,107,234,25,14,14,66,50,54,59
"66078",146.8426,-28.82115,1,204,143,46,5924,354,48,306,270,140,278,125,426,60,20,34,156,72,151,73
"66079",140.8467,-27.70139,1,219,142,45,6288,374,61,313,290,186,297,135,179,28,6,46,77,27,66,34
"66080",139.9836,-33.75694,1,169,141,50,4896,322,45,277,137,206,232,107,238,26,13,15,68,49,55,60
"66081",145.6799,-31.09417,1,190,132,44,5895,341,47,294,258,113,264,113,350,51,18,29,123,69,98,69
"66082",141.1906,-35.24889,1,161,142,51,4648,317,42,275,130,219,221,102,325,36,18,23,103,58,59,100
"66083",145.0814,-30.35333,1,200,139,45,5934,353,50,303,268,136,275,122,332,44,16,27,114,65,102,67
"66084",132.0168,-29.04719,1,199,157,51,5145,353,50,303,260,142,260,129,175,24,8,31,63,30,63,31
"66085",141.4458,-34.44306,1,166,140,49,4987,324,40,284,135,227,230,103,308,33,19,19,95,60,61,87
"66086",132.22,-28.89561,1,199,157,51,5250,354,49,305,262,128,262,128,178,25,9,30,64,31,64,31
"66087",140.3542,-37.725,1,140,93,51,2977,241,60,181,102,179,179,102,751,118,20,51,326,75,75,326
"66088",140.045,-33.76454,1,170,142,51,4897,323,45,278,138,207,233,107,237,25,14,14,67,50,54,60
"66089",140.2511,-37.66167,1,141,94,51,2997,244,61,183,103,180,180,103,739,119,20,53,325,72,72,325
"66090",149.4167,-32.58334,1,147,136,47,5313,294,10,284,214,114,214,77,760,84,51,16,224,163,224,178
"66091",140.2128,-33.70565,1,171,142,50,4984,325,44,281,139,208,235,107,234,25,14,14,66,50,54,59
"66092",140.7869,-37.69917,1,136,104,51,3278,253,50,203,95,179,179,95,730,102,22,44,289,81,81,289
"66093",132.15,-28.43715,1,202,157,50,5453,359,48,311,267,142,267,128,181,28,8,32,67,29,67,30
"66094",132.0825,-28.47323,1,201,158,50,5430,359,47,312,266,142,266,128,182,27,8,31,67,29,67,30
"66095",146.8724,-28.81615,1,204,143,46,5924,354,48,306,270,140,278,125,426,60,20,34,156,72,151,73
"66096",140.1558,-33.76343,1,170,142,50,4905,324,45,279,139,230,233,108,236,25,14,14,67,50,53,60
"66097",141.4322,-34.42667,1,166,140,49,4987,324,40,284,135,227,230,103,308,33,19,19,95,60,61,87
"66098",145.6095,-27.98861,1,205,140,46,6026,352,48,304,270,139,278,123,379,61,15,41,155,57,141,63
"66099",132.0371,-29.01394,1,198,157,51,5164,353,49,304,260,141,260,129,176,24,8,30,63,30,63,31
"66100",132.1275,-28.44807,1,202,157,50,5453,359,48,311,267,142,267,128,181,28,8,32,67,29,67,30
"66101",131.9429,-29.18099,1,197,157,52,5056,351,50,301,257,141,257,129,175,23,8,30,62,30,62,31
"66102",145.5397,-27.98028,1,205,141,46,6012,353,48,305,271,140,279,124,372,61,14,42,156,54,142,61
"66103",140.03,-33.74,1,169,142,51,4909,323,45,278,137,206,232,107,236,25,14,13,66,50,55,59
"66104",140.8758,-37.96472,1,136,91,51,2916,233,56,177,98,173,173,98,776,110,24,44,313,89,89,313
"66105",140.14,-33.76139,1,170,142,50,4905,324,45,279,139,230,233,108,236,25,14,14,67,50,53,60
"66106",141.4333,-34.42778,1,166,140,49,4987,324,40,284,135,227,230,103,308,33,19,19,95,60,61,87
"66107",132.0903,-28.47253,1,202,157,50,5434,359,48,311,267,142,267,129,180,27,8,31,66,29,66,30
"66108",131.9856,-29.10929,1,198,157,51,5130,352,49,303,259,141,259,129,177,24,8,31,63,30,63,31
"66109",145.5481,-27.97833,1,205,140,46,5983,352,48,304,270,140,278,124,377,61,15,41,156,57,141,63
"66110",142.4239,-37.12583,1,121,120,49,4177,265,22,243,69,175,175,69,878,115,36,37,319,117,117,319
"66111",145.9167,-29.58333,1,202,143,46,5883,354,49,305,268,138,275,123,386,48,18,31,142,67,123,68
"66112",143.4675,-31.60334,1,192,142,46,5858,348,43,305,260,129,265,115,267,30,14,19,79,55,73,60
"66113",132.7749,-24.36178,1,213,160,48,6138,370,38,332,286,150,286,130,267,37,10,37,98,35,98,41
"66114",116.16,-27.09,1,218,145,46,6133,386,71,315,152,207,296,140,195,33,5,55,89,17,55,75
"66115",140.1078,-33.74166,1,170,142,50,4930,324,44,280,138,207,233,107,238,25,14,14,67,50,55,60
"66116",140.2167,-33.78639,1,171,142,50,4942,325,45,280,140,231,234,108,235,25,14,14,66,50,53,60
"66117",115.5392,-26.34028,1,223,148,47,5915,389,78,311,159,246,298,147,198,38,2,66,98,12,56,85
"66118",145.5625,-27.9875,1,205,140,46,5983,352,48,304,270,140,278,124,377,61,15,41,156,57,141,63
"66119",134.4206,-22.85834,1,215,156,48,5880,368,46,322,275,155,284,135,312,55,8,56,145,32,142,37
"66120",140.1392,-33.76083,1,170,142,50,4905,324,45,279,139,230,233,108,236,25,14,14,67,50,53,60
"66121",142.554,-34.773,1,166,139,48,5081,323,39,284,135,232,232,102,335,35,23,16,101,70,70,90
"66122",134.41,-22.86,1,215,156,48,5880,367,46,321,275,154,283,134,313,55,9,56,145,33,142,37
"66123",145.5983,-27.98667,1,205,140,46,6026,352,48,304,270,139,278,123,379,61,15,41,155,57,141,63
"66124",145.5869,-28.03416,1,205,140,46,6029,352,48,304,270,140,279,123,378,61,15,41,155,57,141,63
"66125",115.7497,-26.83556,1,217,146,46,5945,384,73,311,153,239,293,141,195,36,3,61,93,15,54,81
"66126",140.1633,-27.2,1,223,145,45,6252,379,63,316,293,156,300,140,163,32,5,50,70,25,67,29
"66127",141.9961,-35.44509,1,160,141,50,4844,318,38,280,128,222,222,98,353,40,21,21,110,66,66,104
"66128",140.0758,-33.69167,1,170,142,50,4930,324,44,280,138,207,233,107,234,25,14,13,66,50,55,59
"66129",140.2122,-33.70639,1,171,142,50,4984,325,44,281,139,208,235,107,234,25,14,14,66,50,54,59
"66130",145.5843,-27.91533,1,205,140,46,5996,352,48,304,270,141,279,124,381,62,15,41,155,57,141,62
"66131",142.2322,-34.22194,1,170,137,48,5150,326,41,285,139,207,236,104,299,31,20,15,89,61,66,79
"66132",141.6228,-34.5068,1,166,140,49,4983,323,40,283,135,227,230,102,311,33,20,19,96,62,62,88
"66133",142.3577,-34.7378,1,167,139,48,5064,323,39,284,136,232,232,102,329,34,22,16,100,68,68,90
"66134",145.6063,-30.556,1,198,137,45,5856,349,50,299,265,134,271,120,348,47,17,28,123,66,102,67
"66135",141.3499,-34.3604,1,168,140,49,4997,325,42,283,137,229,232,104,292,31,18,18,89,58,59,82
"66136",132.1267,-28.57972,1,200,157,50,5397,357,48,309,265,141,265,128,181,27,8,32,67,29,67,30
"66137",145.6893,-30.57687,1,196,138,46,5877,348,49,299,263,132,270,118,356,48,18,28,125,68,104,69
"66138",140.1747,-33.70444,1,170,142,50,4967,325,44,281,139,207,234,107,234,25,14,14,66,50,54,59
"66139",141.3219,-34.13917,1,173,140,49,5042,329,45,284,141,209,237,108,273,29,18,16,82,56,57,74
"66140",141.1721,-33.11592,1,177,139,48,5270,332,45,287,178,109,245,109,237,24,16,12,64,52,59,52
"66141",141.5524,-34.5072,1,166,140,49,4985,323,40,283,134,226,230,102,311,33,20,19,96,62,62,88
"66142",139.9642,-33.69778,1,170,142,50,4930,323,44,279,137,206,233,107,234,25,14,13,66,50,55,59
"66143",141.5074,-34.4657,1,166,140,49,4972,323,39,284,134,226,229,102,314,33,20,18,97,62,62,89
"66144",142.1769,-35.1674,1,162,140,49,4914,319,38,281,131,225,225,99,357,39,22,19,111,69,69,101
"66145",141.6303,-33.39167,1,177,138,48,5232,332,45,287,146,214,244,110,261,27,19,11,72,61,61,62
"66146",141.5194,-34.5455,1,165,141,49,4981,323,39,284,134,225,229,101,317,34,20,19,99,62,62,91
"66147",140.6897,-33.46667,1,174,141,49,5120,329,44,285,142,211,239,108,234,24,16,11,64,52,55,57
"66148",140.1586,-33.76111,1,170,142,50,4905,324,45,279,139,230,233,108,236,25,14,14,67,50,53,60
"66149",141.5201,-34.5455,1,165,141,49,4981,323,39,284,134,225,229,101,317,34,20,19,99,62,62,91
"66150",141.4402,-34.4301,1,166,140,49,4987,324,40,284,135,227,230,103,308,33,19,19,95,60,61,87
"66151",141.565,-34.499,1,167,140,49,4998,324,41,283,135,227,231,103,307,33,19,19,96,60,61,87
"66152",141.545,-34.493,1,167,140,49,4998,324,41,283,135,227,231,103,307,33,19,19,96,60,61,87
"66153",141.8926,-35.4471,1,160,141,50,4802,317,38,279,128,222,222,99,353,40,21,20,110,66,66,105
